NumSchools,NationSizeRank,StateSizeRank,C_C14,CoreExpendPerPupil,CEPPNationRank,CEPPStateRank,TotalCurrExpend,PercExpendInstruction,CurrExpendPerPupil,TotalFedRev,PercRevFederal,TotLocalRev,PercRevLocal,RelatedChildreninPoverty,PercExpendInstructorSalary,PercExpendSalaries,KidsinDistrict,TotStateRev,PercRevState,TotExpendInstruction,DistrictTotExpend,TotPopinDistrict,TotExpendperPupil,TotalSalariesandWages,InstructionalSalaries,CCDIDLEA,NumContinueTeachers,DistrictOrLEA,Gr1-12orNot,MergedDistrict,BeginTime,TotalEnrollment,EnrollK-12,HispanicStudents,WhiteStudents,BlackStudents,AmericanIndianStudents,AsianStudents,K-12byRace,EligFreeLunch,EligFreeLunchK-12,ParticLunchProg,ApprovedK-12,DaysSchYr,HispanicTeachers,WhiteTeachers,BlackTeachers,AmericanIndianTeachers,AsianTeachers,FTETeachersCnt,NewTeacherHires,DismissedTeachers<4yrs,DismissedTeachers>4yrs,UnionAgreement,AgreementType,TeacherContractYear,SalarySchedule,BA-NoExp,BA-10yrs,MS-NoExp,MS-30Cr,MS-20yrs,HighestSteponSalarySchd,LowestSalary,HighestSalary,BenefitRateTeacher,BenefitRateNonProf,Benefit-Admin-Same/Other,BenefitAdminRate,Benefit-Aides-Same/Other,BenefitRateAides,OtherAgencyContribrute,OtherAgencyContributeRate,Benefit-Medical,Benefit-Dental,Benefit-Life,Benefit-Housing,Benefit-Meal,Benefit-Transport,HasCharter,NumCharter,MigrantStudentLstYr,MigrantStudentLstSmr,NumMigrantStudent,LEASIZE,NumMinorityStudentsDistrict,NumMinorityTeachers,PercStudApprovedLunchDisc,PercStudEligLunchDisc,REGION,STATE,STCNTY,SURVEY,URBANID,CNTLNUM,DFNLWGT
1.0,12603.0,925.0,0.0,4842.0,3501.0,195.0,1352000.0,61.3,7116.0,46000.0,3.4,473000.0,34.7,48.0,72.5,70.6,219.0,846000.0,62.0,870000.0,1419000.0,1009.0,7468.0,955000.0,692000.0,4808160,18.0,1.0,1.0,2.0,-9.0,179.0,179.0,79.0,75.0,25.0,0.0,0.0,179.0,1.0,105.0,1.0,105.0,180.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,-8.0,3.0,1.0,24470.0,33690.0,24470.0,24470.0,41700.0,41700.0,-8.0,-8.0,13.2,77.7,2.0,8.6,1.0,13.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,3.0,2.0,104.0,0.0,58.66,58.66,3,48,48279,1,3.0,104192,2.878
3.0,11996.0,869.0,26000.0,4028.0,5017.0,328.0,1604000.0,50.7,6416.0,103000.0,4.8,413000.0,19.1,31.0,72.8,62.9,210.0,1641000.0,76.1,949000.0,1872000.0,1187.0,7488.0,1009000.0,735000.0,4808490,22.0,1.0,1.0,2.0,937.0,267.0,250.0,5.0,245.0,0.0,0.0,0.0,250.0,1.0,118.0,1.0,118.0,180.0,1.0,22.0,1.0,0.0,0.0,24.0,2.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,33730.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,3.6,3.4,2.0,3.8,2.0,3.4,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,3.0,5.0,2.0,47.2,47.2,3,48,48455,1,3.0,103162,9.4422
1.0,12933.0,963.0,0.0,5160.0,3392.0,185.0,1166000.0,64.6,7198.0,25000.0,2.1,374000.0,30.7,56.0,79.7,65.8,213.0,818000.0,67.2,813000.0,1259000.0,1123.0,7772.0,767000.0,611000.0,4808520,15.0,1.0,1.0,2.0,-9.0,192.0,185.0,14.0,169.0,2.0,0.0,0.0,185.0,1.0,81.0,1.0,81.0,178.0,0.0,18.0,0.0,0.0,0.0,17.5,3.0,0.0,3.0,2.0,-8.0,3.0,1.0,24240.0,33730.0,24240.0,24240.0,40260.0,40800.0,-8.0,-8.0,2.8,7.0,1.0,2.8,1.0,2.8,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,21.0,2.0,16.0,0.0,43.78,43.78,3,48,48217,1,3.0,100589,3.1549
6.0,2773.0,206.0,694000.0,4320.0,6188.0,440.0,21307000.0,56.4,6036.0,1706000.0,7.6,12849000.0,57.4,1207.0,69.6,67.1,3597.0,7845000.0,35.0,13043000.0,23108000.0,20076.0,6546.0,14299000.0,9953000.0,4808550,216.0,1.0,1.0,2.0,915.0,3530.0,3413.0,945.0,2173.0,75.0,7.0,213.0,3413.0,1.0,1726.0,1.0,1726.0,177.0,12.0,247.0,4.0,0.0,0.0,261.5,47.0,0.0,0.0,2.0,-8.0,5.0,1.0,26240.0,35730.0,27040.0,27040.0,43600.0,43600.0,-8.0,-8.0,9.0,15.0,1.0,9.0,2.0,15.0,1.0,6.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,18.0,5.0,1240.0,16.0,50.57,50.57,3,48,48007,1,3.0,100593,3.4111
2.0,9351.0,646.0,64000.0,4939.0,4821.0,313.0,3952000.0,51.0,6500.0,112000.0,2.4,1719000.0,37.1,80.0,78.3,64.1,623.0,2798000.0,60.4,2815000.0,5521000.0,3199.0,9081.0,2534000.0,1985000.0,4808610,45.0,1.0,1.0,2.0,132.0,595.0,593.0,10.0,582.0,1.0,0.0,0.0,593.0,1.0,183.0,1.0,153.0,180.0,1.0,52.0,0.0,0.0,0.0,53.0,8.0,2.0,0.0,2.0,-8.0,3.0,1.0,24740.0,34230.0,24740.0,24740.0,41300.0,41300.0,-8.0,-8.0,10.0,13.0,1.0,10.0,2.0,13.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,11.0,1.0,25.8,30.86,3,48,48009,1,2.0,101520,2.6459
7.0,8929.0,613.0,0.0,2707.0,14147.0,1040.0,2767000.0,42.5,4016.0,68000.0,1.3,792000.0,15.0,54.0,69.2,64.7,575.0,4412000.0,83.7,1689000.0,3978000.0,2533.0,5774.0,1791000.0,1239000.0,4809150,37.0,1.0,1.0,2.0,126.0,631.0,588.0,25.0,538.0,24.0,0.0,1.0,588.0,1.0,206.0,1.0,206.0,177.0,1.0,46.0,1.0,0.0,0.0,48.0,11.0,0.0,0.0,2.0,-8.0,3.0,1.0,25040.0,34530.0,25040.0,34530.0,41600.0,41600.0,-8.0,-8.0,10.6,6.1,1.0,10.6,2.0,6.1,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,50.0,2.0,35.03,35.03,3,48,48309,1,2.0,103728,2.161
8.0,1532.0,124.0,0.0,3192.0,13258.0,1012.0,26401000.0,36.2,4501.0,1410000.0,4.1,12480000.0,36.2,708.0,70.6,73.0,6352.0,20565000.0,59.7,16662000.0,45996000.0,30160.0,7841.0,19273000.0,13614000.0,4809200,320.0,1.0,1.0,2.0,1026.0,5753.0,5740.0,357.0,5304.0,25.0,29.0,25.0,5740.0,1.0,1789.0,1.0,1789.0,177.0,6.0,373.0,1.0,1.0,0.0,381.0,61.0,0.0,0.0,2.0,-8.0,3.0,1.0,27250.0,34583.0,27558.0,27558.0,42092.0,46825.0,-8.0,-8.0,15.0,15.0,1.0,15.0,2.0,15.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,5.0,6.0,436.0,8.0,31.17,31.17,3,48,48439,1,2.0,104075,1.5711
4.0,4222.0,284.0,144000.0,3633.0,9827.0,779.0,12308000.0,55.5,5262.0,588000.0,4.1,7550000.0,52.4,430.0,70.1,68.6,2182.0,6266000.0,43.5,7513000.0,13527000.0,12836.0,5783.0,8442000.0,5915000.0,4809360,159.0,1.0,1.0,2.0,1219.0,2553.0,2512.0,433.0,2060.0,12.0,6.0,1.0,2512.0,1.0,975.0,1.0,975.0,175.0,8.0,187.0,0.0,0.0,0.0,193.0,36.0,0.0,0.0,2.0,-8.0,3.0,1.0,27550.0,35800.0,28550.0,28550.0,43550.0,43550.0,-8.0,-8.0,5.5,12.5,2.0,5.2,2.0,12.5,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,452.0,8.0,38.81,38.81,3,48,48019,1,3.0,100442,4.8286
6.0,4180.0,280.0,91000.0,4257.0,5329.0,357.0,14878000.0,30.1,6299.0,418000.0,1.3,29869000.0,94.1,222.0,67.0,70.7,1825.0,1438000.0,4.5,9087000.0,30187000.0,7522.0,12780.0,10520000.0,7045000.0,4809450,161.0,1.0,1.0,2.0,100.0,2535.0,2489.0,247.0,2168.0,64.0,3.0,7.0,2489.0,1.0,437.0,1.0,437.0,177.0,2.0,177.0,1.0,0.0,0.0,177.5,19.0,0.0,0.0,2.0,-8.0,3.0,1.0,31500.0,37000.0,32700.0,32700.0,44787.0,47705.0,-8.0,-8.0,15.2,23.6,1.0,15.2,2.0,23.6,1.0,6.4,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,6.0,5.0,321.0,3.0,17.56,17.56,3,48,48071,1,2.0,101714,3.9768
32.0,303.0,44.0,4958000.0,4055.0,6983.0,518.0,118713000.0,47.5,5831.0,14378000.0,10.8,89949000.0,67.5,5884.0,67.5,70.7,22717.0,28949000.0,21.7,71931000.0,151548000.0,119373.0,7443.0,83925000.0,56647000.0,4809670,1311.0,1.0,1.0,2.0,230.0,21015.0,19911.0,1653.0,5058.0,12695.0,24.0,481.0,19911.0,1.0,12258.0,1.0,12258.0,187.0,22.0,897.0,533.0,4.0,9.0,1465.0,154.0,2.0,0.0,1.0,2.0,3.0,1.0,30500.0,36000.0,31000.0,31000.0,46500.0,49630.0,-8.0,-8.0,15.5,2.1,2.0,0.9,1.0,15.5,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,14853.0,568.0,61.56,61.56,3,48,48245,1,1.0,100503,1.2368
8.0,2190.0,171.0,1227000.0,3830.0,9547.0,754.0,23193000.0,56.1,5317.0,2966000.0,11.5,5316000.0,20.6,1571.0,69.9,69.8,4473.0,17522000.0,67.9,14296000.0,25483000.0,22086.0,5842.0,16196000.0,11320000.0,4809720,245.0,1.0,1.0,2.0,-9.0,4120.0,4059.0,2877.0,1047.0,118.0,0.0,17.0,4059.0,1.0,2628.0,1.0,2628.0,178.0,78.0,200.0,3.0,0.0,0.0,281.0,36.0,0.0,0.0,2.0,-8.0,2.0,1.0,26540.0,36030.0,27040.0,27040.0,43600.0,44100.0,-8.0,-8.0,9.0,10.5,1.0,9.0,2.0,10.5,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,4.0,5.0,3012.0,81.0,64.75,64.75,3,48,48025,1,3.0,101777,2.9075
1.0,12652.0,930.0,15000.0,4763.0,4895.0,320.0,1203000.0,62.6,6468.0,43000.0,3.1,401000.0,28.6,48.0,76.7,72.0,193.0,959000.0,68.4,818000.0,1307000.0,833.0,7027.0,866000.0,664000.0,4809750,13.0,1.0,1.0,2.0,215.0,190.0,190.0,0.0,190.0,0.0,0.0,0.0,190.0,1.0,67.0,1.0,67.0,187.0,0.0,19.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,33730.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,0.0,0.0,35.26,35.26,3,48,48077,1,3.0,103223,2.8532
9.0,1369.0,108.0,926000.0,3602.0,11133.0,894.0,32178000.0,55.4,5015.0,2756000.0,7.3,10608000.0,28.0,1264.0,69.5,70.5,6230.0,24544000.0,64.7,20121000.0,36351000.0,29812.0,5666.0,22677000.0,15761000.0,4809860,393.0,1.0,1.0,2.0,-9.0,6502.0,6372.0,1423.0,4524.0,326.0,54.0,45.0,6372.0,1.0,2520.0,1.0,2424.0,176.0,26.0,402.0,15.0,2.0,6.0,435.0,58.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,32705.0,24240.0,33730.0,41160.0,41160.0,-8.0,-8.0,16.0,31.1,2.0,12.9,3.0,36.8,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,1.0,1.0,73.0,6.0,1848.0,49.0,38.04,39.55,3,48,48027,1,2.0,103836,2.754
3.0,9412.0,650.0,5000.0,4419.0,4298.0,262.0,4007000.0,52.4,6712.0,430000.0,9.1,895000.0,18.9,160.0,73.2,61.1,422.0,3398000.0,71.9,2527000.0,4826000.0,1853.0,8084.0,2448000.0,1793000.0,4809870,50.0,1.0,1.0,2.0,822.0,631.0,600.0,500.0,100.0,0.0,0.0,0.0,600.0,1.0,300.0,1.0,300.0,183.0,40.0,20.0,0.0,0.0,0.0,60.0,10.0,0.0,1.0,2.0,-8.0,1.0,1.0,24000.0,30000.0,30000.0,30000.0,38000.0,40000.0,-8.0,-8.0,15.0,15.0,1.0,15.0,2.0,15.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,28.0,3.0,500.0,40.0,50.0,50.0,3,48,48249,1,3.0,102805,12.6727
1.0,13738.0,1021.0,8000.0,6656.0,773.0,34.0,967000.0,52.4,10398.0,27000.0,2.2,340000.0,27.2,12.0,72.1,64.1,64.0,883000.0,70.6,593000.0,1131000.0,369.0,12161.0,620000.0,447000.0,4809980,11.0,1.0,1.0,2.0,-9.0,102.0,102.0,35.0,67.0,0.0,0.0,0.0,102.0,1.0,56.0,1.0,56.0,180.0,0.0,13.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,-8.0,3.0,1.0,24000.0,30000.0,24000.0,24000.0,39000.0,39000.0,-8.0,-8.0,5.0,10.0,1.0,5.0,2.0,10.0,2.0,-8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,-8.0,1.0,1.0,5.0,2.0,35.0,0.0,54.9,54.9,3,48,48275,1,3.0,100155,3.7215
3.0,8637.0,582.0,143000.0,4240.0,7558.0,578.0,4297000.0,66.1,5707.0,295000.0,6.3,1243000.0,26.7,214.0,77.6,68.6,835.0,3122000.0,67.0,2987000.0,4522000.0,4425.0,6005.0,2949000.0,2288000.0,4810140,55.0,1.0,1.0,2.0,-9.0,706.0,680.0,27.0,547.0,106.0,0.0,0.0,680.0,1.0,315.0,1.0,128.0,180.0,0.0,56.0,5.0,0.0,0.0,58.0,6.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,33730.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,5.3,5.3,1.0,5.3,2.0,5.3,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,133.0,5.0,18.82,46.32,3,48,48459,1,2.0,102021,7.4625
34.0,298.0,42.0,891000.0,3482.0,11665.0,927.0,101805000.0,42.4,4908.0,5034000.0,4.1,67574000.0,55.5,2098.0,69.5,74.5,23521.0,49074000.0,40.3,65012000.0,153300000.0,119790.0,7390.0,75829000.0,52724000.0,4810230,1141.0,1.0,1.0,2.0,-9.0,21291.0,20304.0,3030.0,15351.0,732.0,48.0,1143.0,20304.0,1.0,5764.0,1.0,3440.0,180.0,45.0,1281.0,11.0,0.0,8.0,1310.1,204.0,0.0,0.0,2.0,-8.0,3.0,1.0,33500.0,37300.0,35000.0,35000.0,50650.0,50650.0,-8.0,-8.0,12.2,22.4,2.0,13.0,2.0,22.4,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,7.0,7.0,4953.0,64.0,16.94,28.39,3,48,48439,1,2.0,101997,1.2254
3.0,8589.0,576.0,4000.0,3648.0,8867.0,699.0,4155000.0,38.7,5453.0,157000.0,3.0,1142000.0,21.6,126.0,71.3,68.6,636.0,3983000.0,75.4,2613000.0,6750000.0,3184.0,8858.0,2849000.0,2032000.0,4810470,55.0,1.0,1.0,2.0,100.0,770.0,770.0,44.0,689.0,34.0,2.0,1.0,770.0,1.0,149.0,1.0,149.0,177.0,0.0,62.0,0.0,0.0,0.0,62.0,7.0,0.0,1.0,2.0,-8.0,1.0,1.0,24240.0,40800.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,52.9,10.6,2.0,6.9,3.0,2.6,2.0,-8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-8.0,1.0,2.0,1.0,3.0,81.0,0.0,19.35,19.35,3,48,48349,1,3.0,102585,7.4685
5.0,6024.0,389.0,423000.0,4440.0,6047.0,428.0,8900000.0,36.7,6075.0,1001000.0,9.8,3106000.0,30.3,513.0,68.5,70.6,1599.0,6145000.0,59.9,5522000.0,15042000.0,7612.0,10268.0,6281000.0,4305000.0,4811110,71.0,1.0,1.0,2.0,819.0,1420.0,1395.0,488.0,847.0,28.0,12.0,20.0,1395.0,1.0,750.0,1.0,720.0,180.0,5.0,101.0,2.0,0.0,0.0,108.0,37.0,1.0,0.0,1.0,2.0,3.0,1.0,22240.0,33730.0,22240.0,22240.0,45818.0,54156.0,-8.0,-8.0,70.0,10.0,1.0,70.0,1.0,70.0,2.0,-8.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-8.0,1.0,1.0,30.0,4.0,548.0,7.0,51.61,53.76,3,48,48307,1,3.0,100578,1.9236
19.0,564.0,65.0,1139000.0,3637.0,10278.0,820.0,67954000.0,45.7,5175.0,4243000.0,5.2,67556000.0,83.1,2109.0,68.3,71.4,14118.0,9475000.0,11.7,41223000.0,90132000.0,64462.0,6864.0,48527000.0,33145000.0,4811190,700.0,1.0,1.0,2.0,-9.0,13500.0,13300.0,4926.0,7290.0,1084.0,0.0,0.0,13300.0,1.0,5100.0,1.0,4300.0,180.0,80.0,670.0,45.0,4.0,1.0,785.0,100.0,4.0,3.0,2.0,-8.0,3.0,1.0,30000.0,36860.0,30000.0,30000.0,43600.0,49120.0,-8.0,-8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-8.0,1.0,1.0,180.0,7.0,6010.0,130.0,32.33,38.35,3,48,48039,1,2.0,101761,1.1507
8.0,1878.0,150.0,684000.0,3527.0,10775.0,869.0,25201000.0,52.7,5087.0,2166000.0,7.1,16660000.0,54.7,1044.0,69.8,68.6,5013.0,11618000.0,38.2,15134000.0,28736000.0,26540.0,5801.0,17279000.0,12058000.0,4811280,290.0,1.0,1.0,2.0,116.0,4696.0,4567.0,2611.0,523.0,1357.0,7.0,69.0,4567.0,1.0,1819.0,1.0,1819.0,180.0,3.0,296.0,29.0,0.0,0.0,318.5,38.0,0.0,1.0,2.0,-8.0,3.0,1.0,27000.0,34702.0,27250.0,27250.0,41952.0,41980.0,-8.0,-8.0,1.3,4.0,2.0,4.0,2.0,4.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,4044.0,32.0,39.83,39.83,3,48,48477,1,3.0,101064,2.608
6.0,10532.0,744.0,97000.0,5493.0,2589.0,127.0,3326000.0,38.8,7735.0,218000.0,3.3,889000.0,13.4,46.0,71.0,56.6,272.0,5505000.0,83.3,2258000.0,5817000.0,1460.0,13528.0,1882000.0,1336000.0,4811490,38.0,1.0,1.0,2.0,855.0,498.0,481.0,116.0,297.0,66.0,1.0,1.0,481.0,1.0,313.0,1.0,313.0,179.0,1.0,39.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,33730.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,14.0,19.0,2.0,12.0,2.0,19.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,3.0,3.0,184.0,1.0,65.07,65.07,3,48,48081,1,3.0,103467,5.1244
6.0,4064.0,274.0,291000.0,3743.0,9724.0,772.0,12852000.0,59.9,5285.0,1280000.0,8.6,4793000.0,32.2,449.0,70.0,69.8,2211.0,8790000.0,59.1,8196000.0,13676000.0,12145.0,5623.0,8975000.0,6286000.0,4811640,141.0,1.0,1.0,2.0,220.0,2524.0,2453.0,135.0,2091.0,214.0,5.0,8.0,2453.0,1.0,922.0,1.0,922.0,178.0,1.0,149.0,13.0,0.0,0.0,163.0,22.0,0.0,0.0,2.0,-8.0,3.0,1.0,24600.0,33740.0,24800.0,24800.0,41360.0,42410.0,-8.0,-8.0,5.0,11.0,2.0,4.0,3.0,38.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,2.0,3.0,5.0,362.0,14.0,37.59,37.59,3,48,48213,1,2.0,100391,1.7968
43.0,113.0,18.0,16350000.0,4201.0,7433.0,561.0,231316992.0,55.9,5736.0,36630000.0,13.9,37058000.0,14.1,19314.0,69.6,69.6,42129.0,189596992.0,72.0,144775008.0,258808992.0,153549.0,6418.0,161052992.0,112136000.0,4811680,2599.0,1.0,1.0,2.0,600.0,40200.0,38100.0,36957.0,1083.0,40.0,20.0,0.0,38100.0,1.0,38100.0,1.0,38100.0,180.0,2199.0,577.0,11.0,1.0,9.0,2797.0,198.0,0.0,4.0,2.0,-8.0,3.0,1.0,29000.0,35860.0,32000.0,32000.0,45720.0,47842.0,-8.0,-8.0,13.0,26.5,2.0,9.5,2.0,26.5,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5714.0,7.0,37017.0,2220.0,100.0,100.0,3,48,48061,1,1.0,104259,1.2368
21.0,545.0,64.0,2248000.0,3896.0,8471.0,667.0,74986000.0,41.8,5530.0,7725000.0,8.5,38901000.0,43.0,3350.0,68.1,67.7,13889.0,43862000.0,48.5,46456000.0,111161000.0,70260.0,8197.0,50740000.0,34568000.0,4811790,819.0,1.0,1.0,2.0,1100.0,13633.0,13143.0,4384.0,5472.0,3207.0,1.0,79.0,13143.0,1.0,7456.0,1.0,7456.0,178.0,70.0,889.0,68.0,0.0,4.0,1031.0,212.0,2.0,0.0,2.0,-8.0,3.0,1.0,28500.0,33730.0,29750.0,29750.0,42180.0,46923.0,-8.0,-8.0,14.0,18.0,1.0,14.0,2.0,18.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,7671.0,142.0,56.73,56.73,3,48,48041,1,1.0,100233,1.2501
1.0,11898.0,859.0,69000.0,4865.0,3670.0,211.0,1815000.0,59.4,7008.0,125000.0,6.2,805000.0,40.2,77.0,69.6,61.0,270.0,1071000.0,53.5,1139000.0,1916000.0,1201.0,7398.0,1107000.0,771000.0,4811820,22.0,1.0,1.0,2.0,150.0,252.0,239.0,11.0,225.0,3.0,0.0,0.0,239.0,1.0,104.0,1.0,104.0,180.0,0.0,24.0,0.0,0.0,1.0,24.5,3.0,0.0,0.0,2.0,-8.0,3.0,1.0,25240.0,25240.0,25240.0,25240.0,41800.0,41800.0,-8.0,-8.0,8.0,10.0,2.0,6.0,2.0,10.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,14.0,1.0,43.51,43.51,3,48,48237,1,3.0,104623,2.6905
8.0,1437.0,116.0,271000.0,3174.0,12980.0,1001.0,28361000.0,43.4,4584.0,988000.0,2.9,16564000.0,48.9,599.0,70.7,70.1,6746.0,16325000.0,48.2,17123000.0,39487000.0,31936.0,6382.0,19888000.0,14051000.0,4812180,337.0,1.0,1.0,2.0,120.0,6293.0,6204.0,348.0,5774.0,31.0,13.0,38.0,6204.0,1.0,1058.0,1.0,1058.0,177.0,6.0,404.0,1.0,0.0,0.0,410.3,74.0,0.0,0.0,2.0,-8.0,3.0,1.0,30000.0,35730.0,31500.0,31500.0,44300.0,51800.0,-8.0,-8.0,5.1,5.1,1.0,5.1,2.0,5.1,1.0,4.7,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,6.0,430.0,7.0,17.05,17.05,3,48,48251,1,2.0,101745,2.8887
5.0,4897.0,318.0,252000.0,3970.0,7930.0,618.0,11019000.0,55.6,5628.0,1142000.0,9.3,5597000.0,45.8,445.0,69.1,69.3,1958.0,5480000.0,44.8,6588000.0,11848000.0,9348.0,6051.0,7638000.0,5277000.0,4812460,134.0,1.0,1.0,2.0,1155.0,1977.0,1918.0,348.0,1296.0,264.0,2.0,8.0,1918.0,1.0,818.0,1.0,818.0,180.0,1.0,149.0,6.0,0.0,0.0,156.0,22.0,0.0,0.0,2.0,-8.0,3.0,1.0,24240.0,53730.0,24240.0,24240.0,40800.0,40800.0,-8.0,-8.0,8.0,8.0,1.0,8.0,2.0,8.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,4.0,622.0,7.0,42.65,42.65,3,48,48051,1,3.0,101759,4.7666
3.0,7429.0,475.0,44000.0,3974.0,7317.0,549.0,5954000.0,60.8,5758.0,147000.0,2.1,2833000.0,40.8,82.0,74.4,62.0,951.0,3965000.0,57.1,3805000.0,6262000.0,5040.0,6056.0,3692000.0,2747000.0,4812510,54.0,1.0,1.0,2.0,216.0,1079.0,1079.0,30.0,1040.0,1.0,0.0,8.0,1079.0,1.0,273.0,1.0,273.0,178.0,1.0,74.0,1.0,0.0,0.0,76.0,22.0,1.0,0.0,2.0,-8.0,3.0,1.0,25740.0,35230.0,26240.0,26240.0,42800.0,43050.0,-8.0,-8.0,7.0,7.0,1.0,7.0,2.0,7.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,4.0,39.0,2.0,25.3,25.3,3,48,48097,1,3.0,100974,7.0933
4.0,5348.0,336.0,554000.0,3995.0,9730.0,773.0,9197000.0,66.7,5283.0,1071000.0,10.4,2713000.0,26.3,687.0,77.6,71.3,1886.0,6522000.0,63.3,6421000.0,9631000.0,8883.0,5532.0,6557000.0,5086000.0,4812640,109.0,1.0,1.0,2.0,333.0,1684.0,1609.0,535.0,739.0,328.0,4.0,3.0,1609.0,1.0,1021.0,1.0,1021.0,180.0,6.0,125.0,3.0,0.0,0.0,134.0,25.0,0.0,0.0,2.0,-8.0,3.0,1.0,25240.0,34730.0,25240.0,25240.0,41800.0,41800.0,-8.0,-8.0,6.0,10.0,1.0,6.0,3.0,12.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,16.0,4.0,870.0,9.0,63.46,63.46,3,48,48331,1,3.0,102916,1.9361
13.0,1202.0,97.0,553000.0,3146.0,13887.0,1035.0,30416000.0,58.8,4219.0,1859000.0,5.3,16211000.0,46.5,1032.0,72.5,72.6,6946.0,16760000.0,48.1,19972000.0,33973000.0,31385.0,4713.0,22067000.0,15996000.0,4812810,385.0,1.0,1.0,2.0,424.0,7412.0,7335.0,777.0,6357.0,112.0,43.0,46.0,7335.0,1.0,1444.0,1.0,1444.0,178.0,8.0,450.0,0.0,0.0,3.0,460.9,76.0,0.0,0.0,2.0,-8.0,3.0,1.0,25000.0,33730.0,20700.0,25700.0,41670.0,43070.0,-8.0,-8.0,11.0,17.2,1.0,11.0,2.0,17.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,16.0,6.0,978.0,11.0,19.69,19.69,3,48,48381,1,1.0,102649,2.2596
