LEAID,CENSUSID,FIPST,FIPSCO,CMSA,STNAME,STABBR,SCHLEV,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,TNONELSE,TCAPOUT,TotalSalaries,TotalEmployeeBenefits
3500660,31502102000000,34,41,705640,NEW JERSEY,NJ,1,5229000.0,142000.0,2087000.0,3000000.0,5469000.0,4855000.0,2985000.0,1744000.0,126000.0,0.0,360000.0,3128000.0,832000.0
3500010,31502102100000,34,41,705640,NEW JERSEY,NJ,1,5958000.0,102000.0,2056000.0,3800000.0,5915000.0,5167000.0,3183000.0,1862000.0,122000.0,0.0,407000.0,3273000.0,851000.0
3501410,31502102200000,34,41,705640,NEW JERSEY,NJ,1,5378000.0,107000.0,1621000.0,3650000.0,5343000.0,3580000.0,2052000.0,1450000.0,78000.0,0.0,135000.0,1991000.0,637000.0
3500150,31502130100000,34,41,705640,NEW JERSEY,NJ,1,12373000.0,161000.0,5325000.0,6887000.0,13185000.0,7089000.0,4338000.0,2593000.0,158000.0,0.0,1789000.0,4405000.0,1151000.0
3500240,31502180100000,34,41,705640,NEW JERSEY,NJ,2,9781000.0,74000.0,3641000.0,6066000.0,9684000.0,8794000.0,5523000.0,3018000.0,253000.0,0.0,549000.0,5541000.0,1612000.0
3500990,31502180200000,34,41,705640,NEW JERSEY,NJ,3,31879000.0,899000.0,18347000.0,12633000.0,32281000.0,30086000.0,19265000.0,10151000.0,670000.0,89000.0,1623000.0,20341000.0,4249000.0
3500390,31502180300000,34,41,705640,NEW JERSEY,NJ,2,21151000.0,235000.0,8381000.0,12535000.0,20677000.0,17911000.0,10780000.0,6680000.0,451000.0,0.0,2484000.0,11968000.0,2862000.0
3501530,32500100100000,35,1,200,NEW MEXICO,NM,3,480593000.0,31888000.0,371000000.0,77705000.0,483989000.0,406642000.0,249424000.0,138326000.0,18892000.0,2368000.0,72309000.0,273612000.0,71068000.0
3502370,32500300200000,35,5,0,NEW MEXICO,NM,3,6395000.0,661000.0,5218000.0,516000.0,8405000.0,6037000.0,3387000.0,2163000.0,487000.0,32000.0,2244000.0,3437000.0,960000.0
3502070,32500300300000,35,5,0,NEW MEXICO,NM,3,2850000.0,313000.0,2377000.0,160000.0,2885000.0,2816000.0,1543000.0,1105000.0,168000.0,5000.0,60000.0,1431000.0,415000.0
3502610,32500300400000,35,5,0,NEW MEXICO,NM,3,1740000.0,243000.0,1415000.0,82000.0,1798000.0,1707000.0,912000.0,708000.0,87000.0,4000.0,87000.0,890000.0,257000.0
3502040,32500400300000,35,7,0,NEW MEXICO,NM,3,1189000.0,103000.0,1039000.0,47000.0,1144000.0,1126000.0,639000.0,449000.0,38000.0,6000.0,12000.0,637000.0,197000.0
3502520,32500400400000,35,7,0,NEW MEXICO,NM,3,7896000.0,666000.0,6471000.0,759000.0,7588000.0,6891000.0,4097000.0,2489000.0,305000.0,17000.0,563000.0,4049000.0,1115000.0
3501980,32500400500000,35,7,0,NEW MEXICO,NM,3,2614000.0,187000.0,2258000.0,169000.0,2684000.0,2412000.0,1065000.0,1238000.0,109000.0,0.0,234000.0,1316000.0,369000.0
3500930,32500500300000,35,9,0,NEW MEXICO,NM,3,1283000.0,49000.0,1103000.0,131000.0,1240000.0,1195000.0,661000.0,483000.0,51000.0,1000.0,25000.0,680000.0,201000.0
3501890,32500500400000,35,9,0,NEW MEXICO,NM,3,2301000.0,158000.0,1819000.0,324000.0,2243000.0,2059000.0,1026000.0,896000.0,137000.0,0.0,135000.0,1078000.0,298000.0
3500720,32500700100000,35,13,4100,NEW MEXICO,NM,3,61434000.0,8693000.0,46207000.0,6534000.0,62340000.0,56179000.0,30531000.0,20867000.0,4781000.0,417000.0,4958000.0,33821000.0,8935000.0
3501680,32500700300000,35,13,4100,NEW MEXICO,NM,3,116788000.0,11941000.0,89596000.0,15251000.0,121585000.0,102299000.0,58279000.0,38075000.0,5945000.0,551000.0,15926000.0,63646000.0,18792000.0
3501170,32500800100000,35,15,0,NEW MEXICO,NM,3,21135000.0,1730000.0,14788000.0,4617000.0,21549000.0,17737000.0,10378000.0,6209000.0,1150000.0,128000.0,3684000.0,10901000.0,2884000.0
3605850,32500800200000,35,15,0,NEW MEXICO,NM,3,37360000.0,3729000.0,26866000.0,6765000.0,36126000.0,31610000.0,18213000.0,10991000.0,2406000.0,179000.0,3875000.0,19820000.0,5158000.0
3620580,32500900100000,35,17,0,NEW MEXICO,NM,3,12024000.0,1594000.0,9302000.0,1128000.0,11941000.0,11163000.0,6066000.0,4464000.0,633000.0,32000.0,651000.0,6358000.0,1727000.0
3628590,32500900300000,35,17,0,NEW MEXICO,NM,3,20118000.0,1509000.0,17214000.0,1395000.0,19774000.0,19140000.0,11228000.0,7199000.0,713000.0,72000.0,477000.0,12019000.0,3180000.0
3631920,32501000200000,35,19,0,NEW MEXICO,NM,3,6231000.0,678000.0,4993000.0,560000.0,6044000.0,5591000.0,2848000.0,2293000.0,450000.0,10000.0,334000.0,3234000.0,958000.0
3624150,32501100200000,35,21,0,NEW MEXICO,NM,3,1122000.0,42000.0,999000.0,81000.0,1000000.0,928000.0,461000.0,429000.0,38000.0,0.0,57000.0,483000.0,148000.0
3627210,32501270100000,35,23,0,NEW MEXICO,NM,3,3900000.0,258000.0,3111000.0,531000.0,4143000.0,3529000.0,1690000.0,1628000.0,211000.0,7000.0,475000.0,1728000.0,494000.0
3621000,32501300100000,35,25,0,NEW MEXICO,NM,3,36568000.0,3759000.0,27867000.0,4942000.0,36300000.0,33290000.0,19758000.0,10971000.0,2561000.0,131000.0,2879000.0,20194000.0,5491000.0
3612660,32501300400000,35,25,0,NEW MEXICO,NM,3,15090000.0,1299000.0,11081000.0,2710000.0,14791000.0,13443000.0,8050000.0,4748000.0,645000.0,14000.0,1334000.0,8104000.0,2279000.0
3613080,32501300500000,35,25,0,NEW MEXICO,NM,3,3246000.0,214000.0,2363000.0,669000.0,2809000.0,2601000.0,1569000.0,927000.0,105000.0,3000.0,114000.0,1618000.0,450000.0
3600012,32501700100000,35,31,0,NEW MEXICO,NM,3,76761000.0,35598000.0,32680000.0,8483000.0,82095000.0,68250000.0,36948000.0,28009000.0,3293000.0,256000.0,12235000.0,43322000.0,11236000.0
3611070,32501900100000,35,35,0,NEW MEXICO,NM,3,35861000.0,4717000.0,27514000.0,3630000.0,35029000.0,32649000.0,19050000.0,11548000.0,2051000.0,61000.0,1922000.0,20560000.0,5568000.0
3626190,32501900400000,35,35,0,NEW MEXICO,NM,3,6901000.0,1059000.0,5430000.0,412000.0,7175000.0,6441000.0,3612000.0,2544000.0,285000.0,16000.0,628000.0,3998000.0,1094000.0
3628380,32502100100000,35,39,0,NEW MEXICO,NM,3,28254000.0,3590000.0,22325000.0,2339000.0,28364000.0,26016000.0,13224000.0,11458000.0,1334000.0,56000.0,1832000.0,15261000.0,4430000.0
3609060,32502200200000,35,41,0,NEW MEXICO,NM,3,14388000.0,1471000.0,10853000.0,2064000.0,13871000.0,13429000.0,7386000.0,5103000.0,940000.0,30000.0,213000.0,7651000.0,2077000.0
3600015,32502300200000,35,43,200,NEW MEXICO,NM,3,5955000.0,2490000.0,2999000.0,466000.0,5985000.0,5318000.0,2734000.0,2247000.0,337000.0,4000.0,537000.0,2837000.0,802000.0
3617490,32502400300000,35,45,0,NEW MEXICO,NM,3,48830000.0,4108000.0,37277000.0,7445000.0,47917000.0,42426000.0,25660000.0,14665000.0,2101000.0,319000.0,3653000.0,26369000.0,7383000.0
3612390,32502500200000,35,47,0,NEW MEXICO,NM,3,14058000.0,3132000.0,9644000.0,1282000.0,15143000.0,12850000.0,6347000.0,5700000.0,803000.0,64000.0,2004000.0,7528000.0,2258000.0
3627570,32503000200000,35,57,0,NEW MEXICO,NM,3,5238000.0,453000.0,4119000.0,666000.0,6194000.0,4561000.0,2531000.0,1804000.0,226000.0,18000.0,1513000.0,2633000.0,705000.0
3606660,32503100200000,35,59,0,NEW MEXICO,NM,3,1509000.0,67000.0,1304000.0,138000.0,1486000.0,1367000.0,703000.0,568000.0,96000.0,0.0,105000.0,703000.0,216000.0
3623070,32503200300000,35,61,200,NEW MEXICO,NM,3,36794000.0,3162000.0,30095000.0,3537000.0,41130000.0,33744000.0,18253000.0,13494000.0,1997000.0,184000.0,6478000.0,20635000.0,5836000.0
3626880,33500100100000,36,1,160,NEW YORK,NY,3,11835000.0,329000.0,6017000.0,5489000.0,13554000.0,11052000.0,7647000.0,3106000.0,299000.0,1749000.0,479000.0,7725000.0,2154000.0
3610560,33500100900000,36,1,160,NEW YORK,NY,1,1646000.0,51000.0,462000.0,1133000.0,1434000.0,1280000.0,798000.0,476000.0,6000.0,12000.0,21000.0,841000.0,217000.0
3610590,33500101200000,36,1,160,NEW YORK,NY,3,2741000.0,84000.0,1096000.0,1561000.0,3027000.0,3002000.0,2055000.0,944000.0,3000.0,2000.0,5000.0,1996000.0,549000.0
3603810,33500101900000,36,1,160,NEW YORK,NY,3,13016000.0,844000.0,6756000.0,5416000.0,13248000.0,11937000.0,7712000.0,3698000.0,527000.0,178000.0,549000.0,7558000.0,2283000.0
3616170,33500201200000,36,3,0,NEW YORK,NY,3,3478000.0,119000.0,2181000.0,1178000.0,3104000.0,2852000.0,1922000.0,833000.0,97000.0,18000.0,48000.0,1954000.0,531000.0
3621260,33500201700000,36,3,0,NEW YORK,NY,3,2888000.0,120000.0,1914000.0,854000.0,2642000.0,2543000.0,1638000.0,791000.0,114000.0,4000.0,47000.0,1715000.0,455000.0
3612030,33500400400000,36,7,960,NEW YORK,NY,3,11335000.0,365000.0,8041000.0,2929000.0,13654000.0,9019000.0,5954000.0,2641000.0,424000.0,36000.0,4220000.0,6071000.0,1788000.0
3611430,33500501100000,36,9,0,NEW YORK,NY,3,5232000.0,369000.0,3700000.0,1163000.0,5030000.0,4450000.0,3079000.0,1219000.0,152000.0,5000.0,437000.0,3139000.0,686000.0
3618510,33500501300000,36,9,0,NEW YORK,NY,3,7801000.0,228000.0,5247000.0,2326000.0,7173000.0,6741000.0,4553000.0,2028000.0,160000.0,17000.0,56000.0,4464000.0,1401000.0
3604140,33500502300000,36,9,0,NEW YORK,NY,3,29808000.0,1534000.0,19531000.0,8743000.0,33726000.0,25874000.0,17579000.0,7431000.0,864000.0,137000.0,6964000.0,16997000.0,4021000.0
3615180,33500600200000,36,11,8160,NEW YORK,NY,3,8716000.0,194000.0,4791000.0,3731000.0,8284000.0,7501000.0,5057000.0,2275000.0,169000.0,22000.0,570000.0,5156000.0,1349000.0
3622530,33500600800000,36,11,8160,NEW YORK,NY,3,11345000.0,272000.0,7713000.0,3360000.0,10245000.0,9369000.0,6308000.0,2717000.0,344000.0,62000.0,142000.0,6134000.0,2331000.0
3629880,33500700500000,36,13,3610,NEW YORK,NY,3,12192000.0,682000.0,8248000.0,3262000.0,12691000.0,11293000.0,7805000.0,3063000.0,425000.0,15000.0,1237000.0,7935000.0,2031000.0
3631470,33500701000000,36,13,3610,NEW YORK,NY,3,24089000.0,1869000.0,11363000.0,10857000.0,31608000.0,22765000.0,15323000.0,6884000.0,558000.0,364000.0,8146000.0,15768000.0,3740000.0
3607230,33500701200000,36,13,3610,NEW YORK,NY,3,13499000.0,431000.0,8416000.0,4652000.0,13241000.0,10974000.0,7132000.0,3546000.0,296000.0,78000.0,1884000.0,7664000.0,1852000.0
3618600,33500701300000,36,13,3610,NEW YORK,NY,3,16340000.0,975000.0,8741000.0,6624000.0,15793000.0,15289000.0,10582000.0,4238000.0,469000.0,112000.0,232000.0,10249000.0,2374000.0
3610170,33500702900000,36,13,3610,NEW YORK,NY,3,5060000.0,116000.0,3220000.0,1724000.0,4802000.0,4493000.0,2893000.0,1393000.0,207000.0,6000.0,216000.0,2868000.0,887000.0
3615360,33500703300000,36,13,3610,NEW YORK,NY,3,5996000.0,223000.0,3937000.0,1836000.0,5295000.0,4720000.0,3378000.0,1163000.0,179000.0,1000.0,145000.0,3134000.0,870000.0
3616680,33500900600000,36,17,0,NEW YORK,NY,3,10376000.0,207000.0,7504000.0,2665000.0,9045000.0,8674000.0,5719000.0,2640000.0,315000.0,86000.0,129000.0,5683000.0,1886000.0
3621900,33500901000000,36,17,0,NEW YORK,NY,3,9263000.0,199000.0,6497000.0,2567000.0,9083000.0,8433000.0,5594000.0,2568000.0,271000.0,58000.0,331000.0,5546000.0,1867000.0
3630780,33501000400000,36,19,0,NEW YORK,NY,3,21000000.0,984000.0,11004000.0,9012000.0,19819000.0,17611000.0,11818000.0,5255000.0,538000.0,97000.0,1531000.0,12347000.0,3022000.0
3610440,33501001900000,36,19,0,NEW YORK,NY,3,23255000.0,2100000.0,15174000.0,5981000.0,21734000.0,21456000.0,14125000.0,6682000.0,649000.0,48000.0,114000.0,14543000.0,4740000.0
3631080,33501101900000,36,21,0,NEW YORK,NY,3,21138000.0,530000.0,10490000.0,10118000.0,24027000.0,18183000.0,11809000.0,5845000.0,529000.0,107000.0,5037000.0,12180000.0,3689000.0
3625500,33501200200000,36,23,0,NEW YORK,NY,3,6388000.0,300000.0,4134000.0,1954000.0,5971000.0,5786000.0,3859000.0,1710000.0,217000.0,0.0,135000.0,4012000.0,1014000.0
3625740,33501200800000,36,23,0,NEW YORK,NY,3,8769000.0,383000.0,6034000.0,2352000.0,10389000.0,7317000.0,5017000.0,1979000.0,321000.0,8000.0,2805000.0,4884000.0,1451000.0
3621870,33501303500000,36,25,0,NEW YORK,NY,3,13261000.0,415000.0,7140000.0,5706000.0,12156000.0,11643000.0,7678000.0,3600000.0,365000.0,5000.0,283000.0,7907000.0,2195000.0
3621510,33501400400000,36,27,702281,NEW YORK,NY,3,14684000.0,286000.0,6345000.0,8053000.0,24871000.0,12613000.0,7908000.0,4327000.0,378000.0,239000.0,11291000.0,7918000.0,2292000.0
3622500,33501400800000,36,27,702281,NEW YORK,NY,3,39327000.0,934000.0,13266000.0,25127000.0,39594000.0,37197000.0,24888000.0,11316000.0,993000.0,350000.0,788000.0,27169000.0,6408000.0
3608340,33501401000000,36,27,702281,NEW YORK,NY,3,11360000.0,291000.0,3865000.0,7204000.0,10423000.0,9910000.0,6595000.0,3006000.0,309000.0,48000.0,127000.0,6218000.0,2017000.0
3616530,33501500100000,36,29,1280,NEW YORK,NY,3,17799000.0,377000.0,8491000.0,8931000.0,19825000.0,15639000.0,9998000.0,5229000.0,412000.0,221000.0,3391000.0,11503000.0,2494000.0
3611400,33501501100000,36,29,1280,NEW YORK,NY,3,13583000.0,489000.0,5065000.0,8029000.0,12822000.0,12258000.0,7956000.0,4052000.0,250000.0,26000.0,84000.0,8780000.0,1802000.0
3614220,33501501300000,36,29,1280,NEW YORK,NY,3,20445000.0,503000.0,10746000.0,9196000.0,21068000.0,19327000.0,12646000.0,6259000.0,422000.0,78000.0,1422000.0,13428000.0,3442000.0
3623370,33501501700000,36,29,1280,NEW YORK,NY,3,24183000.0,367000.0,9307000.0,14509000.0,22957000.0,21689000.0,13895000.0,7476000.0,318000.0,44000.0,582000.0,16232000.0,2581000.0
3622200,33501501800000,36,29,1280,NEW YORK,NY,3,33561000.0,893000.0,18093000.0,14575000.0,31994000.0,30611000.0,20449000.0,9452000.0,710000.0,44000.0,209000.0,21487000.0,5486000.0
3615300,33501502300000,36,29,1280,NEW YORK,NY,3,88529000.0,2066000.0,21933000.0,64530000.0,87756000.0,82460000.0,54151000.0,26359000.0,1950000.0,916000.0,2518000.0,60040000.0,14647000.0
3604370,33501502700000,36,29,1280,NEW YORK,NY,3,8098000.0,258000.0,4167000.0,3673000.0,7228000.0,6998000.0,4602000.0,2269000.0,127000.0,20000.0,120000.0,4863000.0,1147000.0
3616380,33501503400000,36,29,1280,NEW YORK,NY,3,21403000.0,672000.0,10570000.0,10161000.0,23989000.0,20008000.0,13880000.0,5668000.0,460000.0,123000.0,3351000.0,13674000.0,3331000.0
3604200,33501600200000,36,31,0,NEW YORK,NY,3,4193000.0,128000.0,1855000.0,2210000.0,3912000.0,3557000.0,2312000.0,1130000.0,115000.0,11000.0,189000.0,2348000.0,625000.0
3611880,33501802800000,36,35,0,NEW YORK,NY,3,8697000.0,162000.0,6690000.0,1845000.0,10260000.0,4521000.0,3136000.0,1228000.0,157000.0,0.0,5328000.0,2956000.0,877000.0
3612630,33501900100000,36,37,6840,NEW YORK,NY,3,9602000.0,208000.0,5514000.0,3880000.0,9479000.0,9153000.0,6280000.0,2563000.0,310000.0,2000.0,217000.0,6546000.0,1649000.0
3615390,33501900600000,36,37,6840,NEW YORK,NY,3,12019000.0,250000.0,6385000.0,5384000.0,10943000.0,10514000.0,7116000.0,3059000.0,339000.0,2000.0,39000.0,7181000.0,2003000.0
3627780,33501900800000,36,37,6840,NEW YORK,NY,3,13140000.0,388000.0,6433000.0,6319000.0,11707000.0,10806000.0,7261000.0,3230000.0,315000.0,208000.0,105000.0,7896000.0,1603000.0
3623160,33501901200000,36,37,6840,NEW YORK,NY,3,12615000.0,426000.0,7470000.0,4719000.0,12302000.0,10841000.0,7329000.0,3237000.0,275000.0,333000.0,922000.0,7476000.0,2256000.0
3605580,33502002000000,36,39,0,NEW YORK,NY,3,12811000.0,428000.0,5608000.0,6775000.0,12274000.0,11790000.0,7475000.0,4013000.0,302000.0,23000.0,37000.0,7170000.0,2419000.0
3602970,33502002900000,36,39,0,NEW YORK,NY,3,5452000.0,111000.0,817000.0,4524000.0,5188000.0,4982000.0,3294000.0,1561000.0,127000.0,9000.0,154000.0,3342000.0,916000.0
3611760,33502200500000,36,43,8680,NEW YORK,NY,3,9660000.0,561000.0,5885000.0,3214000.0,16848000.0,8315000.0,5671000.0,2136000.0,508000.0,63000.0,8411000.0,5587000.0,1540000.0
3612180,33502200600000,36,43,8680,NEW YORK,NY,3,10986000.0,429000.0,6229000.0,4328000.0,10212000.0,9636000.0,7179000.0,2457000.0,0.0,57000.0,70000.0,6682000.0,1839000.0
3626520,33502200900000,36,43,8680,NEW YORK,NY,3,9616000.0,435000.0,6850000.0,2331000.0,9755000.0,9153000.0,6429000.0,2447000.0,277000.0,0.0,356000.0,6239000.0,1557000.0
3619020,33502201000000,36,43,8680,NEW YORK,NY,3,7393000.0,361000.0,2924000.0,4108000.0,7432000.0,7123000.0,4805000.0,2056000.0,262000.0,66000.0,243000.0,4780000.0,1487000.0
3620940,33502201500000,36,43,8680,NEW YORK,NY,3,4925000.0,6000.0,393000.0,4526000.0,4759000.0,4642000.0,2972000.0,1579000.0,91000.0,1000.0,116000.0,2966000.0,919000.0
3616830,33502501000000,36,49,0,NEW YORK,NY,3,9048000.0,70000.0,6083000.0,2895000.0,10040000.0,8207000.0,5071000.0,2787000.0,349000.0,24000.0,1592000.0,5658000.0,1447000.0
3617160,33502550100000,36,49,0,NEW YORK,NY,3,14364000.0,195000.0,9517000.0,4652000.0,12688000.0,11596000.0,7364000.0,3719000.0,513000.0,34000.0,143000.0,7692000.0,2150000.0
3618270,33502600700000,36,51,6840,NEW YORK,NY,3,10264000.0,159000.0,4040000.0,6065000.0,9331000.0,8035000.0,5667000.0,2139000.0,229000.0,405000.0,625000.0,5630000.0,1226000.0
3619500,33502601500000,36,51,6840,NEW YORK,NY,3,19411000.0,455000.0,10522000.0,8434000.0,18901000.0,17082000.0,11395000.0,5218000.0,469000.0,157000.0,860000.0,11507000.0,3130000.0
3614280,33502700200000,36,53,8160,NEW YORK,NY,3,3146000.0,90000.0,2247000.0,809000.0,2831000.0,2594000.0,1687000.0,802000.0,105000.0,6000.0,83000.0,1651000.0,524000.0
3623220,33502701600000,36,53,8160,NEW YORK,NY,3,6370000.0,290000.0,4774000.0,1306000.0,9366000.0,5130000.0,3450000.0,1521000.0,159000.0,25000.0,4017000.0,3321000.0,1093000.0
3604740,33502701700000,36,53,8160,NEW YORK,NY,3,23137000.0,654000.0,12430000.0,10053000.0,28976000.0,19403000.0,12937000.0,5857000.0,609000.0,66000.0,8302000.0,13475000.0,3752000.0
3630660,33502800800000,36,55,6840,NEW YORK,NY,3,117181000.0,2698000.0,45478000.0,69005000.0,116748000.0,109433000.0,72889000.0,33080000.0,3464000.0,1139000.0,1456000.0,80859000.0,17610000.0
3630960,33502801800000,36,55,6840,NEW YORK,NY,3,31479000.0,795000.0,7302000.0,23382000.0,31146000.0,27689000.0,16296000.0,10557000.0,836000.0,782000.0,1727000.0,17855000.0,4769000.0
3620820,33502802500000,36,55,6840,NEW YORK,NY,3,39103000.0,820000.0,18254000.0,20029000.0,41954000.0,35274000.0,23399000.0,11078000.0,797000.0,126000.0,4685000.0,24699000.0,6552000.0
3631560,33502900100000,36,57,160,NEW YORK,NY,3,34434000.0,2215000.0,17922000.0,14297000.0,36594000.0,28915000.0,19428000.0,8732000.0,755000.0,932000.0,5460000.0,18584000.0,6442000.0
3624900,33503000400000,36,59,705380,NEW YORK,NY,3,68658000.0,756000.0,13695000.0,54207000.0,68172000.0,63216000.0,38797000.0,23279000.0,1140000.0,734000.0,2638000.0,43589000.0,11025000.0
3630160,33503000500000,36,59,705380,NEW YORK,NY,3,78340000.0,3163000.0,27952000.0,47225000.0,71758000.0,68242000.0,45965000.0,20801000.0,1476000.0,756000.0,789000.0,46321000.0,12649000.0
3626760,33503000600000,36,59,705380,NEW YORK,NY,3,42230000.0,149000.0,2664000.0,39417000.0,40909000.0,39201000.0,25315000.0,13448000.0,438000.0,245000.0,926000.0,27701000.0,6986000.0
3629370,33503000800000,36,59,705380,NEW YORK,NY,3,98999000.0,1039000.0,6777000.0,91183000.0,96656000.0,90840000.0,57729000.0,31715000.0,1396000.0,2057000.0,1354000.0,65082000.0,14124000.0
3631050,33503000900000,36,59,705380,NEW YORK,NY,2,46012000.0,443000.0,7195000.0,38374000.0,45981000.0,42493000.0,26600000.0,14997000.0,896000.0,908000.0,1674000.0,29612000.0,7161000.0
3609990,33503001400000,36,59,705380,NEW YORK,NY,3,28433000.0,201000.0,5811000.0,22421000.0,28229000.0,25164000.0,15917000.0,8836000.0,411000.0,85000.0,2105000.0,17099000.0,4099000.0
3616410,33503001800000,36,59,705380,NEW YORK,NY,1,32494000.0,944000.0,7812000.0,23738000.0,31560000.0,29764000.0,19851000.0,8958000.0,955000.0,263000.0,610000.0,21502000.0,4924000.0
3621210,33503002800000,36,59,705380,NEW YORK,NY,3,56272000.0,883000.0,6625000.0,48764000.0,57059000.0,51393000.0,31397000.0,18965000.0,1031000.0,1966000.0,2072000.0,35023000.0,9246000.0
3620220,33503003300000,36,59,705380,NEW YORK,NY,3,24631000.0,535000.0,4717000.0,19379000.0,23475000.0,22200000.0,14155000.0,7738000.0,307000.0,75000.0,398000.0,14732000.0,3938000.0
3612300,33503003600000,36,59,705380,NEW YORK,NY,3,76136000.0,778000.0,14695000.0,60663000.0,72709000.0,67961000.0,45606000.0,21416000.0,939000.0,497000.0,1675000.0,45262000.0,12356000.0
3620700,33503005500000,36,59,705380,NEW YORK,NY,3,34243000.0,418000.0,3965000.0,29860000.0,33133000.0,31153000.0,19409000.0,11282000.0,462000.0,212000.0,666000.0,21934000.0,5267000.0
3623520,33503005600000,36,59,705380,NEW YORK,NY,3,63492000.0,725000.0,5305000.0,57462000.0,62375000.0,56406000.0,38501000.0,17354000.0,551000.0,1010000.0,2788000.0,39320000.0,10430000.0
3625320,33503006000000,36,59,705380,NEW YORK,NY,3,28629000.0,331000.0,3934000.0,24364000.0,29555000.0,26061000.0,17952000.0,7764000.0,345000.0,125000.0,2181000.0,17271000.0,4794000.0
3616200,33503200100000,36,63,1280,NEW YORK,NY,3,25654000.0,383000.0,9547000.0,15724000.0,24732000.0,23650000.0,15532000.0,7800000.0,318000.0,111000.0,439000.0,15969000.0,3773000.0
3613590,33503201300000,36,63,1280,NEW YORK,NY,3,20619000.0,379000.0,10834000.0,9406000.0,19038000.0,17800000.0,11929000.0,5530000.0,341000.0,112000.0,241000.0,11848000.0,2573000.0
3622050,33503201600000,36,63,1280,NEW YORK,NY,3,15029000.0,746000.0,7670000.0,6613000.0,20451000.0,13389000.0,8412000.0,4547000.0,430000.0,71000.0,6709000.0,9319000.0,1865000.0
3619350,33503304400000,36,65,8680,NEW YORK,NY,3,64978000.0,4213000.0,37982000.0,22783000.0,65988000.0,60517000.0,42229000.0,16970000.0,1318000.0,353000.0,3689000.0,40912000.0,12071000.0
3631740,33503307700000,36,65,8680,NEW YORK,NY,3,7566000.0,198000.0,4208000.0,3160000.0,7690000.0,6599000.0,4558000.0,2040000.0,1000.0,158000.0,631000.0,4629000.0,1261000.0
3629240,33503307800000,36,65,8680,NEW YORK,NY,3,33394000.0,599000.0,14428000.0,18367000.0,35606000.0,31831000.0,20372000.0,10867000.0,592000.0,37000.0,3077000.0,21707000.0,6316000.0
3604620,33503401600000,36,67,8160,NEW YORK,NY,3,13031000.0,437000.0,8480000.0,4114000.0,12129000.0,11823000.0,7260000.0,3883000.0,680000.0,5000.0,73000.0,7548000.0,2521000.0
3609630,33503401800000,36,67,8160,NEW YORK,NY,3,36800000.0,471000.0,7247000.0,29082000.0,42925000.0,33584000.0,22158000.0,10790000.0,636000.0,129000.0,8451000.0,23325000.0,5692000.0
3600016,33503403500000,36,67,8160,NEW YORK,NY,3,14098000.0,413000.0,4903000.0,8782000.0,13527000.0,12172000.0,8319000.0,3502000.0,351000.0,0.0,1110000.0,8733000.0,2070000.0
3620340,33503500200000,36,69,6840,NEW YORK,NY,3,12288000.0,406000.0,5869000.0,6013000.0,11844000.0,10453000.0,6759000.0,3436000.0,258000.0,90000.0,857000.0,7364000.0,1806000.0
3614010,33503501000000,36,69,6840,NEW YORK,NY,3,9510000.0,159000.0,4773000.0,4578000.0,9619000.0,8795000.0,6013000.0,2534000.0,248000.0,6000.0,685000.0,6132000.0,1579000.0
3628320,33503501600000,36,69,6840,NEW YORK,NY,3,16772000.0,476000.0,8978000.0,7318000.0,18128000.0,13946000.0,9628000.0,3859000.0,459000.0,51000.0,3643000.0,9738000.0,2127000.0
3616650,33503502200000,36,69,6840,NEW YORK,NY,3,27934000.0,383000.0,10333000.0,17218000.0,27608000.0,24793000.0,16910000.0,7296000.0,587000.0,144000.0,1713000.0,17829000.0,4180000.0
3627810,33503600100000,36,71,705660,NEW YORK,NY,3,39204000.0,850000.0,17821000.0,20533000.0,39173000.0,36388000.0,23634000.0,11710000.0,1044000.0,39000.0,1222000.0,25096000.0,7472000.0
3607710,33503600400000,36,71,705660,NEW YORK,NY,3,50912000.0,1342000.0,26753000.0,22817000.0,48379000.0,45136000.0,29714000.0,14033000.0,1389000.0,310000.0,630000.0,29807000.0,7268000.0
3618090,33503601600000,36,71,705660,NEW YORK,NY,3,36701000.0,952000.0,18005000.0,17744000.0,36346000.0,33502000.0,21388000.0,10971000.0,1143000.0,515000.0,1251000.0,22064000.0,5436000.0
3614310,33503606400000,36,71,705660,NEW YORK,NY,1,11218000.0,99000.0,3312000.0,7807000.0,12669000.0,7093000.0,4175000.0,2737000.0,181000.0,44000.0,2683000.0,4576000.0,1371000.0
3623670,33503620100000,36,71,705660,NEW YORK,NY,5,7364000.0,2361000.0,1247000.0,3756000.0,7024000.0,3839000.0,2006000.0,1833000.0,0.0,2732000.0,413000.0,3931000.0,832000.0
3626010,33503900500000,36,77,0,NEW YORK,NY,3,4819000.0,225000.0,3169000.0,1425000.0,4518000.0,4204000.0,2756000.0,1270000.0,178000.0,1000.0,41000.0,2865000.0,842000.0
3612120,33503902200000,36,77,0,NEW YORK,NY,3,4446000.0,120000.0,2727000.0,1599000.0,4153000.0,3928000.0,2707000.0,1106000.0,115000.0,14000.0,50000.0,2551000.0,900000.0
3619260,33503904000000,36,77,0,NEW YORK,NY,3,10465000.0,186000.0,4232000.0,6047000.0,10117000.0,9360000.0,6297000.0,2763000.0,300000.0,100000.0,357000.0,6728000.0,1603000.0
