LEAID,CENSUSID,FIPST,FIPSCO,CMSA,STNAME,STABBR,SCHLEV,AGCHRT,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,TNONELSE,TCAPOUT,TotalSalaries,TotalEmployeeBenefits
3175960,28508102100000,31,161,0,NEBRASKA,NE,1,3,2040000.0,240000.0,1237000.0,563000.0,1763000.0,1658000.0,1098000.0,425000.0,135000.0,0.0,105000.0,1028000.0,317000.0
3175990,28508160100000,31,161,0,NEBRASKA,NE,2,3,2217000.0,33000.0,773000.0,1411000.0,1782000.0,1621000.0,1191000.0,430000.0,0.0,0.0,161000.0,812000.0,262000.0
3176080,28503900600000,31,77,0,NEBRASKA,NE,3,3,1357000.0,45000.0,571000.0,741000.0,1257000.0,1173000.0,742000.0,380000.0,51000.0,0.0,84000.0,630000.0,199000.0
3176470,28508102400000,31,161,0,NEBRASKA,NE,3,3,1496000.0,75000.0,673000.0,748000.0,1918000.0,1310000.0,896000.0,342000.0,72000.0,0.0,567000.0,751000.0,209000.0
3176560,28508501100000,31,169,0,NEBRASKA,NE,3,3,3124000.0,126000.0,1351000.0,1647000.0,3128000.0,2730000.0,1779000.0,825000.0,126000.0,0.0,147000.0,1584000.0,464000.0
3176650,28507901200000,31,157,0,NEBRASKA,NE,1,3,330000.0,9000.0,137000.0,184000.0,295000.0,294000.0,184000.0,86000.0,24000.0,0.0,1000.0,176000.0,25000.0
3176710,28503102100000,31,61,0,NEBRASKA,NE,3,3,1443000.0,27000.0,334000.0,1082000.0,1333000.0,1138000.0,736000.0,342000.0,60000.0,0.0,57000.0,644000.0,213000.0
3176980,28507100400000,31,141,0,NEBRASKA,NE,3,3,2570000.0,55000.0,431000.0,2084000.0,3122000.0,1814000.0,1179000.0,558000.0,77000.0,0.0,1051000.0,1065000.0,342000.0
3177100,28503880100000,31,75,0,NEBRASKA,NE,2,3,1416000.0,18000.0,184000.0,1214000.0,1356000.0,1259000.0,642000.0,537000.0,80000.0,0.0,80000.0,607000.0,199000.0
3177340,28500102300000,31,1,0,NEBRASKA,NE,3,3,1930000.0,99000.0,210000.0,1621000.0,1869000.0,1629000.0,1030000.0,528000.0,71000.0,0.0,114000.0,915000.0,324000.0
3177550,28505300400000,31,105,0,NEBRASKA,NE,3,3,5753000.0,201000.0,2040000.0,3512000.0,4878000.0,4647000.0,3047000.0,1334000.0,266000.0,0.0,227000.0,2713000.0,789000.0
3178030,28502406900000,31,47,0,NEBRASKA,NE,3,3,16379000.0,1379000.0,8244000.0,6756000.0,15081000.0,12919000.0,8336000.0,3590000.0,993000.0,0.0,1598000.0,7379000.0,2296000.0
3178240,28508200200000,31,163,0,NEBRASKA,NE,3,3,1486000.0,47000.0,388000.0,1051000.0,1414000.0,1357000.0,1008000.0,296000.0,53000.0,0.0,57000.0,668000.0,204000.0
3178660,28501103800000,31,21,0,NEBRASKA,NE,3,3,2995000.0,136000.0,1042000.0,1817000.0,2908000.0,2768000.0,1776000.0,872000.0,120000.0,0.0,117000.0,1662000.0,586000.0
3178720,28506800100000,31,135,0,NEBRASKA,NE,3,3,1589000.0,26000.0,430000.0,1133000.0,1466000.0,1304000.0,734000.0,446000.0,124000.0,0.0,124000.0,733000.0,226000.0
3178810,28502108100000,31,41,0,NEBRASKA,NE,1,3,147000.0,3000.0,40000.0,104000.0,144000.0,141000.0,86000.0,49000.0,6000.0,0.0,3000.0,81000.0,25000.0
3178840,28503260100000,31,63,0,NEBRASKA,NE,3,3,1864000.0,103000.0,545000.0,1216000.0,1957000.0,1696000.0,1009000.0,605000.0,82000.0,0.0,259000.0,991000.0,290000.0
3179050,28503280200000,31,63,0,NEBRASKA,NE,3,3,2023000.0,136000.0,773000.0,1114000.0,2198000.0,2061000.0,1175000.0,789000.0,97000.0,0.0,137000.0,1097000.0,329000.0
3180090,28506604700000,31,131,0,NEBRASKA,NE,3,3,11382000.0,581000.0,3993000.0,6808000.0,10184000.0,8963000.0,6532000.0,2021000.0,410000.0,0.0,863000.0,5251000.0,1431000.0
3200060,28504070100000,31,79,0,NEBRASKA,NE,2,3,6233000.0,88000.0,1410000.0,4735000.0,6239000.0,5287000.0,3619000.0,1303000.0,365000.0,0.0,807000.0,2721000.0,986000.0
3200120,28502109600000,31,41,0,NEBRASKA,NE,1,3,212000.0,0.0,61000.0,151000.0,220000.0,143000.0,74000.0,67000.0,2000.0,0.0,58000.0,68000.0,24000.0
3200150,28503406900000,31,67,0,NEBRASKA,NE,3,3,1486000.0,45000.0,529000.0,912000.0,1478000.0,1359000.0,953000.0,350000.0,56000.0,0.0,69000.0,855000.0,239000.0
3200210,28503004000000,31,59,0,NEBRASKA,NE,1,3,93000.0,0.0,11000.0,82000.0,111000.0,111000.0,77000.0,34000.0,0.0,0.0,0.0,56000.0,33000.0
3200240,28502804200000,31,55,5920,NEBRASKA,NE,3,3,326082000.0,31538000.0,131096000.0,163448000.0,297304000.0,273090000.0,159375000.0,100987000.0,12728000.0,1043000.0,18510000.0,176012000.0,47339000.0
3200270,28504512700000,31,89,0,NEBRASKA,NE,3,3,6597000.0,263000.0,2326000.0,4008000.0,5880000.0,5111000.0,3095000.0,1680000.0,336000.0,0.0,330000.0,2859000.0,844000.0
3200300,28508804400000,31,175,0,NEBRASKA,NE,3,3,4225000.0,148000.0,1559000.0,2518000.0,4352000.0,3925000.0,2471000.0,1323000.0,131000.0,0.0,385000.0,2400000.0,826000.0
3200330,28507201500000,31,143,0,NEBRASKA,NE,3,3,2227000.0,47000.0,415000.0,1765000.0,2044000.0,1777000.0,1028000.0,662000.0,87000.0,0.0,222000.0,979000.0,290000.0
3200390,28502407000000,31,47,0,NEBRASKA,NE,3,3,2487000.0,96000.0,654000.0,1737000.0,2112000.0,1800000.0,1163000.0,539000.0,98000.0,0.0,255000.0,1017000.0,305000.0
3200420,28506605600000,31,131,4360,NEBRASKA,NE,3,3,3735000.0,70000.0,1057000.0,2608000.0,3633000.0,3061000.0,2001000.0,914000.0,146000.0,0.0,227000.0,1805000.0,574000.0
3200450,28507700600000,31,153,5920,NEBRASKA,NE,3,3,51659000.0,1497000.0,26149000.0,24013000.0,56503000.0,41355000.0,28993000.0,10680000.0,1682000.0,38000.0,13235000.0,27591000.0,7036000.0
3200480,28506702400000,31,133,0,NEBRASKA,NE,3,3,2474000.0,124000.0,1022000.0,1328000.0,2893000.0,2038000.0,1354000.0,591000.0,93000.0,0.0,810000.0,1182000.0,341000.0
3200510,28505103400000,31,101,0,NEBRASKA,NE,3,3,2060000.0,25000.0,367000.0,1668000.0,1727000.0,1527000.0,994000.0,462000.0,71000.0,0.0,117000.0,862000.0,249000.0
3300017,28500603300000,31,11,0,NEBRASKA,NE,3,3,1410000.0,90000.0,224000.0,1096000.0,1217000.0,1121000.0,739000.0,310000.0,72000.0,0.0,78000.0,588000.0,187000.0
3300616,28507007700000,31,139,0,NEBRASKA,NE,3,3,3657000.0,158000.0,1482000.0,2017000.0,3477000.0,2994000.0,1781000.0,1025000.0,188000.0,0.0,228000.0,1858000.0,533000.0
3301590,28502804400000,31,55,5920,NEBRASKA,NE,3,3,22469000.0,610000.0,5470000.0,16389000.0,23217000.0,21080000.0,14764000.0,5539000.0,777000.0,0.0,1206000.0,13920000.0,3246000.0
3301860,28500501000000,31,9,0,NEBRASKA,NE,3,3,1571000.0,94000.0,284000.0,1193000.0,1627000.0,1485000.0,876000.0,552000.0,57000.0,0.0,108000.0,808000.0,265000.0
3301890,28505412300000,31,107,0,NEBRASKA,NE,3,3,2466000.0,1332000.0,941000.0,193000.0,2205000.0,1658000.0,881000.0,678000.0,99000.0,0.0,513000.0,812000.0,285000.0
3301950,28502112600000,31,41,0,NEBRASKA,NE,3,3,1959000.0,75000.0,868000.0,1016000.0,1919000.0,1788000.0,1121000.0,597000.0,70000.0,0.0,131000.0,953000.0,304000.0
3302070,28501906000000,31,37,0,NEBRASKA,NE,1,3,4058000.0,397000.0,1690000.0,1971000.0,3850000.0,3433000.0,2482000.0,705000.0,246000.0,0.0,190000.0,2182000.0,709000.0
3302340,28506104400000,31,121,0,NEBRASKA,NE,3,3,1230000.0,21000.0,288000.0,921000.0,1189000.0,1122000.0,750000.0,327000.0,45000.0,0.0,42000.0,707000.0,209000.0
3302460,28500601500000,31,11,0,NEBRASKA,NE,3,3,1739000.0,51000.0,423000.0,1265000.0,1451000.0,1343000.0,884000.0,384000.0,75000.0,0.0,108000.0,763000.0,226000.0
3302480,28505701600000,31,113,0,NEBRASKA,NE,3,3,1943000.0,49000.0,796000.0,1098000.0,1759000.0,1587000.0,945000.0,572000.0,70000.0,0.0,136000.0,779000.0,282000.0
3302520,28504905900000,31,97,0,NEBRASKA,NE,3,3,1735000.0,38000.0,681000.0,1016000.0,1726000.0,1679000.0,1035000.0,573000.0,71000.0,0.0,47000.0,1050000.0,307000.0
3302610,28501803100000,31,35,0,NEBRASKA,NE,3,3,3181000.0,139000.0,384000.0,2658000.0,3152000.0,2928000.0,1888000.0,907000.0,133000.0,0.0,189000.0,1765000.0,494000.0
3302640,28506608000000,31,131,0,NEBRASKA,NE,3,3,4353000.0,76000.0,1061000.0,3216000.0,4183000.0,3687000.0,2219000.0,1266000.0,202000.0,0.0,208000.0,2476000.0,370000.0
3302670,28506704000000,31,133,0,NEBRASKA,NE,3,3,1111000.0,58000.0,379000.0,674000.0,1057000.0,996000.0,664000.0,287000.0,45000.0,0.0,29000.0,618000.0,195000.0
3302910,28507810600000,31,155,0,NEBRASKA,NE,3,3,6493000.0,545000.0,1617000.0,4331000.0,5595000.0,5273000.0,3863000.0,1203000.0,207000.0,0.0,303000.0,2961000.0,795000.0
3302970,28505608400000,31,111,0,NEBRASKA,NE,3,3,1705000.0,27000.0,143000.0,1535000.0,1701000.0,1561000.0,1015000.0,498000.0,48000.0,0.0,140000.0,896000.0,280000.0
3302990,28508703500000,31,173,0,NEBRASKA,NE,3,3,3580000.0,1078000.0,1980000.0,522000.0,2997000.0,2816000.0,1672000.0,1022000.0,122000.0,0.0,167000.0,1528000.0,434000.0
3303090,28505413500000,31,107,0,NEBRASKA,NE,3,3,1666000.0,78000.0,554000.0,1034000.0,1650000.0,1551000.0,1022000.0,466000.0,63000.0,0.0,45000.0,939000.0,323000.0
3303150,28501305100000,31,25,5920,NEBRASKA,NE,3,3,3155000.0,71000.0,1196000.0,1888000.0,3329000.0,2675000.0,1562000.0,974000.0,139000.0,0.0,342000.0,1562000.0,443000.0
3303240,28509280100000,31,183,0,NEBRASKA,NE,3,3,1646000.0,54000.0,175000.0,1417000.0,1526000.0,1477000.0,848000.0,583000.0,46000.0,0.0,48000.0,746000.0,222000.0
3303270,28507607500000,31,151,0,NEBRASKA,NE,3,3,3895000.0,138000.0,1291000.0,2466000.0,3814000.0,3522000.0,2195000.0,1129000.0,198000.0,0.0,292000.0,1966000.0,544000.0
3303330,28508703600000,31,173,0,NEBRASKA,NE,3,3,5331000.0,2456000.0,2312000.0,563000.0,4332000.0,3467000.0,2176000.0,1105000.0,186000.0,0.0,865000.0,1863000.0,574000.0
3303510,28504080100000,31,79,0,NEBRASKA,NE,2,3,2380000.0,48000.0,405000.0,1927000.0,2229000.0,1872000.0,1091000.0,682000.0,99000.0,32000.0,195000.0,983000.0,314000.0
3303690,28502890100000,31,55,5920,NEBRASKA,NE,5,3,16295000.0,5316000.0,3091000.0,7888000.0,13475000.0,12238000.0,6511000.0,4884000.0,843000.0,0.0,1237000.0,6217000.0,875000.0
3303750,28503490100000,31,67,0,NEBRASKA,NE,5,3,4805000.0,1831000.0,717000.0,2257000.0,4135000.0,3039000.0,1968000.0,890000.0,181000.0,0.0,1096000.0,1065000.0,286000.0
3303780,28508090100000,31,159,0,NEBRASKA,NE,5,N,3787000.0,719000.0,945000.0,2123000.0,3093000.0,2875000.0,1246000.0,1350000.0,279000.0,0.0,218000.0,1070000.0,189000.0
3303840,28500290100000,31,3,0,NEBRASKA,NE,5,3,4942000.0,818000.0,1156000.0,2968000.0,3967000.0,3834000.0,2244000.0,1139000.0,451000.0,0.0,133000.0,1956000.0,603000.0
3303850,28500160100000,31,1,0,NEBRASKA,NE,5,3,7336000.0,1491000.0,1160000.0,4685000.0,6596000.0,6110000.0,4649000.0,1084000.0,377000.0,0.0,486000.0,2869000.0,1002000.0
3303900,28506960100000,31,137,0,NEBRASKA,NE,5,3,3477000.0,444000.0,339000.0,2694000.0,3378000.0,3242000.0,2673000.0,569000.0,0.0,0.0,136000.0,1743000.0,266000.0
3303930,28507960100000,31,157,0,NEBRASKA,NE,5,3,3608000.0,368000.0,670000.0,2570000.0,3903000.0,2904000.0,1790000.0,987000.0,127000.0,0.0,999000.0,1480000.0,332000.0
3303960,28501760100000,31,33,0,NEBRASKA,NE,5,N,1797000.0,480000.0,414000.0,903000.0,1621000.0,1559000.0,933000.0,626000.0,0.0,0.0,62000.0,709000.0,127000.0
3304030,28505190100000,31,101,0,NEBRASKA,NE,5,3,4808000.0,1724000.0,940000.0,2144000.0,3742000.0,3288000.0,2220000.0,936000.0,132000.0,0.0,454000.0,1497000.0,493000.0
3304040,28500960100000,31,17,0,NEBRASKA,NE,5,N,1580000.0,110000.0,407000.0,1063000.0,1573000.0,1449000.0,757000.0,558000.0,134000.0,0.0,124000.0,871000.0,230000.0
3304050,28505590100000,31,109,4360,NEBRASKA,NE,5,3,3206000.0,0.0,1332000.0,1874000.0,3079000.0,3054000.0,462000.0,2592000.0,0.0,0.0,25000.0,780000.0,184000.0
3304230,29500400100000,32,7,0,NEVADA,NV,3,3,77347000.0,4120000.0,34612000.0,38615000.0,73898000.0,66212000.0,40186000.0,24046000.0,1980000.0,164000.0,7323000.0,42364000.0,11044000.0
3304260,29500500100000,32,9,0,NEVADA,NV,1,3,1446000.0,47000.0,772000.0,627000.0,1545000.0,1485000.0,728000.0,727000.0,30000.0,0.0,23000.0,815000.0,250000.0
3304380,29500800100000,32,15,0,NEVADA,NV,3,3,11450000.0,741000.0,5500000.0,5209000.0,11217000.0,10653000.0,6641000.0,3825000.0,187000.0,55000.0,487000.0,7177000.0,2011000.0
3304560,29501200100000,32,23,4120,NEVADA,NV,3,3,41354000.0,2353000.0,22174000.0,16827000.0,49087000.0,35033000.0,21430000.0,12304000.0,1299000.0,73000.0,12028000.0,22801000.0,6731000.0
3304590,29501300100000,32,510,0,NEVADA,NV,3,3,59221000.0,3165000.0,21877000.0,34179000.0,57620000.0,51441000.0,31567000.0,18380000.0,1494000.0,2622000.0,1821000.0,33802000.0,10276000.0
3304680,29501700100000,32,33,0,NEVADA,NV,3,3,16895000.0,560000.0,11650000.0,4685000.0,14641000.0,12546000.0,6731000.0,5527000.0,288000.0,972000.0,402000.0,8229000.0,2788000.0
3304740,30500740600000,33,11,74760,NEW HAMPSHIRE,NH,2,3,6295000.0,29000.0,3362000.0,2904000.0,5924000.0,5443000.0,3563000.0,1689000.0,191000.0,0.0,288000.0,3231000.0,899000.0
3304760,30500830100000,33,15,76450,NEW HAMPSHIRE,NH,3,3,24285000.0,684000.0,11682000.0,11919000.0,22853000.0,20010000.0,12984000.0,6340000.0,686000.0,305000.0,1785000.0,12991000.0,3340000.0
3304830,30500200100000,33,3,0,NEW HAMPSHIRE,NH,6,N,864000.0,0.0,554000.0,310000.0,997000.0,142000.0,52000.0,90000.0,0.0,0.0,0.0,0.0,0.0
3304890,30500700100000,33,13,74760,NEW HAMPSHIRE,NH,1,3,5193000.0,149000.0,3860000.0,1184000.0,5149000.0,3451000.0,2353000.0,988000.0,110000.0,0.0,80000.0,2229000.0,404000.0
3304920,30500100100000,33,3,0,NEW HAMPSHIRE,NH,3,3,5881000.0,33000.0,2986000.0,2862000.0,5417000.0,5306000.0,3463000.0,1669000.0,174000.0,0.0,74000.0,3217000.0,760000.0
3304960,30500700200000,33,13,74760,NEW HAMPSHIRE,NH,1,3,2401000.0,103000.0,1433000.0,865000.0,2226000.0,1707000.0,1008000.0,628000.0,71000.0,0.0,102000.0,974000.0,228000.0
3304980,30500500200000,33,1,0,NEW HAMPSHIRE,NH,1,3,1936000.0,87000.0,1120000.0,729000.0,1729000.0,1671000.0,953000.0,654000.0,64000.0,0.0,44000.0,935000.0,251000.0
3305310,30200400130100,33,7,0,NEW HAMPSHIRE,NH,3,3,11057000.0,702000.0,6401000.0,3954000.0,11236000.0,10307000.0,6620000.0,3326000.0,361000.0,0.0,752000.0,7025000.0,1669000.0
3305370,30500500500000,33,9,0,NEW HAMPSHIRE,NH,1,3,1512000.0,29000.0,1057000.0,426000.0,1661000.0,1597000.0,1070000.0,467000.0,60000.0,0.0,15000.0,979000.0,252000.0
3305400,30500700400000,33,11,74560,NEW HAMPSHIRE,NH,3,3,13828000.0,390000.0,5901000.0,7537000.0,13110000.0,11808000.0,7659000.0,3747000.0,402000.0,0.0,386000.0,7947000.0,2058000.0
3305520,30500800400000,33,13,74760,NEW HAMPSHIRE,NH,1,3,4779000.0,143000.0,2701000.0,1935000.0,5041000.0,3431000.0,2256000.0,1092000.0,83000.0,0.0,386000.0,2034000.0,529000.0
3305730,30501000300000,33,19,0,NEW HAMPSHIRE,NH,3,3,17474000.0,1435000.0,9839000.0,6200000.0,17531000.0,16549000.0,11323000.0,4766000.0,460000.0,180000.0,222000.0,9795000.0,2801000.0
3305820,30500400400000,33,7,0,NEW HAMPSHIRE,NH,6,N,770000.0,0.0,557000.0,213000.0,749000.0,83000.0,10000.0,73000.0,0.0,0.0,0.0,1000.0,0.0
3305880,30500200500000,33,3,0,NEW HAMPSHIRE,NH,3,3,16634000.0,924000.0,6383000.0,9327000.0,17031000.0,16523000.0,10724000.0,5225000.0,574000.0,0.0,237000.0,10132000.0,2649000.0
3305940,30100400430100,33,7,0,NEW HAMPSHIRE,NH,6,N,115000.0,103000.0,12000.0,0.0,171000.0,67000.0,0.0,67000.0,0.0,0.0,0.0,0.0,0.0
3305970,30501000400000,33,19,0,NEW HAMPSHIRE,NH,1,3,2440000.0,105000.0,1295000.0,1040000.0,2447000.0,1673000.0,1151000.0,481000.0,41000.0,0.0,34000.0,965000.0,207000.0
3306060,30500800800000,33,15,74160,NEW HAMPSHIRE,NH,1,3,41665000.0,1619000.0,27153000.0,12893000.0,43430000.0,39042000.0,29335000.0,8604000.0,1103000.0,38000.0,1775000.0,14804000.0,4748000.0
3306180,30500400600000,33,7,0,NEW HAMPSHIRE,NH,6,N,522000.0,0.0,220000.0,302000.0,347000.0,70000.0,12000.0,58000.0,0.0,0.0,0.0,1000.0,0.0
3306420,30500801100000,33,15,76450,NEW HAMPSHIRE,NH,1,3,8344000.0,0.0,4098000.0,4246000.0,7813000.0,7498000.0,4334000.0,2990000.0,174000.0,0.0,142000.0,5048000.0,1159000.0
3306450,30500370100000,33,19,0,NEW HAMPSHIRE,NH,3,3,15156000.0,741000.0,9166000.0,5249000.0,15436000.0,13962000.0,8947000.0,4446000.0,569000.0,18000.0,931000.0,9605000.0,2136000.0
3306540,30200700230100,33,13,74760,NEW HAMPSHIRE,NH,3,3,10133000.0,207000.0,7183000.0,2743000.0,11885000.0,8266000.0,4799000.0,3011000.0,456000.0,0.0,2869000.0,4787000.0,1219000.0
3306720,30500100500000,33,1,0,NEW HAMPSHIRE,NH,1,3,4579000.0,104000.0,2349000.0,2126000.0,4370000.0,2714000.0,1622000.0,997000.0,95000.0,0.0,54000.0,1418000.0,340000.0
3307110,30500501600000,33,9,0,NEW HAMPSHIRE,NH,1,3,6022000.0,111000.0,2227000.0,3684000.0,5730000.0,4721000.0,3136000.0,1494000.0,91000.0,0.0,57000.0,2901000.0,763000.0
3307115,30500300600000,33,5,0,NEW HAMPSHIRE,NH,1,3,1344000.0,27000.0,682000.0,635000.0,1320000.0,802000.0,473000.0,303000.0,26000.0,0.0,8000.0,365000.0,98000.0
3307140,30500120100000,33,3,0,NEW HAMPSHIRE,NH,6,N,40000.0,0.0,23000.0,17000.0,40000.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
3307170,30500501800000,33,9,0,NEW HAMPSHIRE,NH,3,3,7492000.0,288000.0,3961000.0,3243000.0,7409000.0,6683000.0,4237000.0,2198000.0,248000.0,1000.0,282000.0,3856000.0,1016000.0
3307300,30500601100000,33,11,74560,NEW HAMPSHIRE,NH,3,3,9192000.0,180000.0,6575000.0,2437000.0,9135000.0,8718000.0,5327000.0,3011000.0,380000.0,37000.0,109000.0,4844000.0,1101000.0
3400050,30500100600000,33,1,0,NEW HAMPSHIRE,NH,3,3,11532000.0,287000.0,6220000.0,5025000.0,10642000.0,10279000.0,5620000.0,4294000.0,365000.0,0.0,315000.0,6037000.0,1667000.0
3400960,30500502400000,33,9,0,NEW HAMPSHIRE,NH,3,3,3407000.0,87000.0,1779000.0,1541000.0,3285000.0,2965000.0,1992000.0,870000.0,103000.0,0.0,54000.0,1740000.0,459000.0
3401050,30500801900000,33,15,74760,NEW HAMPSHIRE,NH,3,3,38561000.0,1157000.0,20204000.0,17200000.0,37599000.0,36198000.0,22910000.0,12502000.0,786000.0,34000.0,470000.0,23803000.0,5551000.0
3401260,30500680200000,33,11,75350,NEW HAMPSHIRE,NH,3,3,9784000.0,148000.0,6682000.0,2954000.0,8955000.0,8312000.0,4864000.0,3121000.0,327000.0,0.0,191000.0,4956000.0,1101000.0
3401290,30500570300000,33,9,0,NEW HAMPSHIRE,NH,3,3,10206000.0,112000.0,6872000.0,3222000.0,12733000.0,9909000.0,6784000.0,2810000.0,315000.0,0.0,2518000.0,6220000.0,1537000.0
3401350,30500770100000,33,13,74760,NEW HAMPSHIRE,NH,3,3,17866000.0,822000.0,10545000.0,6499000.0,17505000.0,16663000.0,10318000.0,5667000.0,678000.0,0.0,608000.0,11027000.0,2188000.0
3401440,30500601800000,33,11,75350,NEW HAMPSHIRE,NH,3,3,18701000.0,778000.0,10208000.0,7715000.0,20008000.0,17508000.0,11631000.0,5341000.0,536000.0,1000.0,2194000.0,11560000.0,2867000.0
3401450,30500370200000,33,5,0,NEW HAMPSHIRE,NH,3,3,20398000.0,702000.0,11842000.0,7854000.0,21122000.0,19144000.0,12563000.0,5835000.0,746000.0,0.0,1768000.0,11074000.0,2833000.0
3401470,30500503000000,33,9,0,NEW HAMPSHIRE,NH,1,3,1641000.0,11000.0,642000.0,988000.0,1558000.0,1059000.0,602000.0,410000.0,47000.0,0.0,24000.0,527000.0,141000.0
3401500,30500601900000,33,11,75350,NEW HAMPSHIRE,NH,1,3,1870000.0,80000.0,1144000.0,646000.0,1919000.0,1429000.0,1012000.0,417000.0,0.0,0.0,63000.0,829000.0,166000.0
3401650,30500802000000,33,15,76450,NEW HAMPSHIRE,NH,1,3,985000.0,1000.0,343000.0,641000.0,865000.0,478000.0,309000.0,168000.0,1000.0,0.0,5000.0,276000.0,65000.0
3401830,30501000900000,33,19,0,NEW HAMPSHIRE,NH,3,3,8679000.0,557000.0,5350000.0,2772000.0,8792000.0,7965000.0,5717000.0,2015000.0,233000.0,21000.0,226000.0,5451000.0,1348000.0
3402220,30500702100000,33,3,0,NEW HAMPSHIRE,NH,3,3,6652000.0,445000.0,3733000.0,2474000.0,7495000.0,5585000.0,3474000.0,1871000.0,240000.0,20000.0,1706000.0,3399000.0,710000.0
3402280,30500503400000,33,9,0,NEW HAMPSHIRE,NH,1,3,4176000.0,111000.0,2460000.0,1605000.0,4326000.0,3988000.0,2551000.0,1198000.0,239000.0,18000.0,266000.0,2610000.0,632000.0
3402400,30500802900000,33,13,74760,NEW HAMPSHIRE,NH,3,3,12601000.0,538000.0,8568000.0,3495000.0,12236000.0,11758000.0,7026000.0,4175000.0,557000.0,16000.0,128000.0,6907000.0,2136000.0
3402440,30500900700000,33,17,76450,NEW HAMPSHIRE,NH,1,3,2638000.0,169000.0,1324000.0,1145000.0,2605000.0,1548000.0,896000.0,616000.0,36000.0,0.0,119000.0,925000.0,168000.0
3402460,30500503500000,33,9,0,NEW HAMPSHIRE,NH,1,3,1486000.0,37000.0,929000.0,520000.0,2150000.0,1182000.0,662000.0,461000.0,59000.0,0.0,875000.0,659000.0,174000.0
3402490,30500803000000,33,15,76450,NEW HAMPSHIRE,NH,1,3,6696000.0,32000.0,2706000.0,3958000.0,6372000.0,4700000.0,2908000.0,1670000.0,122000.0,0.0,79000.0,2849000.0,659000.0
3402520,30500803100000,33,15,74160,NEW HAMPSHIRE,NH,3,3,33837000.0,1132000.0,16824000.0,15881000.0,33324000.0,31726000.0,20663000.0,9828000.0,1235000.0,235000.0,1029000.0,20901000.0,5037000.0
3402640,30500401500000,33,7,0,NEW HAMPSHIRE,NH,6,N,433000.0,0.0,292000.0,141000.0,446000.0,35000.0,1000.0,34000.0,0.0,0.0,0.0,7000.0,1000.0
3402670,30200900330100,33,17,76450,NEW HAMPSHIRE,NH,3,3,13141000.0,633000.0,7939000.0,4569000.0,13544000.0,11917000.0,7651000.0,3847000.0,419000.0,1000.0,1101000.0,7063000.0,1804000.0
3403000,30500503600000,33,9,0,NEW HAMPSHIRE,NH,1,3,1712000.0,23000.0,1065000.0,624000.0,1693000.0,1623000.0,968000.0,569000.0,86000.0,0.0,58000.0,944000.0,225000.0
3403150,30501001400000,33,19,0,NEW HAMPSHIRE,NH,1,3,1163000.0,9000.0,697000.0,457000.0,1034000.0,645000.0,382000.0,239000.0,24000.0,0.0,6000.0,285000.0,66000.0
3403210,30500602600000,33,11,75350,NEW HAMPSHIRE,NH,1,3,6725000.0,35000.0,4619000.0,2071000.0,6649000.0,5803000.0,3406000.0,2176000.0,221000.0,0.0,374000.0,3158000.0,785000.0
3403270,30500302200000,33,5,0,NEW HAMPSHIRE,NH,1,3,2200000.0,26000.0,1201000.0,973000.0,2247000.0,1509000.0,954000.0,519000.0,36000.0,0.0,3000.0,688000.0,172000.0
3403360,30500680300000,33,11,75350,NEW HAMPSHIRE,NH,2,3,3047000.0,40000.0,1711000.0,1296000.0,8729000.0,2857000.0,1760000.0,972000.0,125000.0,0.0,5675000.0,1683000.0,333000.0
3403480,30500850100000,33,15,76450,NEW HAMPSHIRE,NH,2,3,12142000.0,40000.0,5057000.0,7045000.0,11316000.0,10856000.0,7112000.0,3407000.0,337000.0,0.0,304000.0,6786000.0,1649000.0
3403570,31501440100000,34,27,705640,NEW JERSEY,NJ,3,3,32397000.0,393000.0,3598000.0,28406000.0,32646000.0,29203000.0,17845000.0,10920000.0,438000.0,80000.0,2474000.0,20608000.0,3975000.0
3405010,31500200100000,34,3,700875,NEW JERSEY,NJ,1,3,10453000.0,118000.0,975000.0,9360000.0,10371000.0,9069000.0,5884000.0,3020000.0,165000.0,0.0,1149000.0,6145000.0,1382000.0
3405220,31501900100000,34,37,705640,NEW JERSEY,NJ,1,3,8697000.0,145000.0,2366000.0,6186000.0,9090000.0,6283000.0,3783000.0,2500000.0,0.0,0.0,524000.0,3934000.0,952000.0
3405430,31500500100000,34,9,770560,NEW JERSEY,NJ,1,3,2206000.0,24000.0,159000.0,2023000.0,2193000.0,1891000.0,1092000.0,736000.0,63000.0,0.0,38000.0,1200000.0,313000.0
3405490,31500400300000,34,7,776160,NEW JERSEY,NJ,1,3,8423000.0,208000.0,3092000.0,5123000.0,8244000.0,5571000.0,3234000.0,2193000.0,144000.0,182000.0,147000.0,3212000.0,829000.0
3405610,31501500200000,34,29,705190,NEW JERSEY,NJ,1,3,1118000.0,0.0,124000.0,994000.0,1026000.0,1014000.0,602000.0,412000.0,0.0,0.0,12000.0,708000.0,151000.0
3405640,31501800100000,34,35,705015,NEW JERSEY,NJ,1,3,9931000.0,120000.0,1048000.0,8763000.0,10387000.0,6869000.0,4205000.0,2493000.0,171000.0,18000.0,797000.0,4074000.0,941000.0
