LEAID,CENSUSID,FIPST,FIPSCO,CMSA,STNAME,STABBR,SCHLEV,AGCHRT,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,TNONELSE,TCAPOUT,TotalSalaries,TotalEmployeeBenefits
3409870,31500200500000,34,3,700875,NEW JERSEY,NJ,1,3,6318000.0,108000.0,691000.0,5519000.0,6150000.0,5738000.0,3626000.0,2079000.0,33000.0,0.0,90000.0,4029000.0,1041000.0
3409950,31500700400000,34,13,705640,NEW JERSEY,NJ,3,3,15737000.0,185000.0,2091000.0,13461000.0,15530000.0,14848000.0,8583000.0,6070000.0,195000.0,72000.0,338000.0,9470000.0,2545000.0
3410080,31501400600000,34,27,705640,NEW JERSEY,NJ,1,3,12270000.0,73000.0,1851000.0,10346000.0,16239000.0,10678000.0,6400000.0,4278000.0,0.0,55000.0,4802000.0,6734000.0,2030000.0
3410110,31500300200000,34,5,776160,NEW JERSEY,NJ,1,3,2460000.0,111000.0,486000.0,1863000.0,3369000.0,2387000.0,1428000.0,892000.0,67000.0,15000.0,881000.0,1597000.0,402000.0
3410200,31500800100000,34,15,776160,NEW JERSEY,NJ,3,3,11550000.0,597000.0,7841000.0,3112000.0,11618000.0,10019000.0,6575000.0,3088000.0,356000.0,201000.0,487000.0,6258000.0,1791000.0
3410230,31500850100000,34,15,776160,NEW JERSEY,NJ,2,3,17920000.0,267000.0,9947000.0,7706000.0,17186000.0,15602000.0,9183000.0,5862000.0,557000.0,103000.0,591000.0,10169000.0,2853000.0
3410530,31500600100000,34,11,778760,NEW JERSEY,NJ,1,3,10381000.0,635000.0,8494000.0,1252000.0,9757000.0,6730000.0,4021000.0,2344000.0,365000.0,0.0,360000.0,3799000.0,1182000.0
3410560,31200100530100,34,1,770560,NEW JERSEY,NJ,6,N,795000.0,0.0,360000.0,435000.0,621000.0,87000.0,25000.0,62000.0,0.0,0.0,6000.0,5000.0,1000.0
3410590,31501200200000,34,23,705015,NEW JERSEY,NJ,1,3,7646000.0,84000.0,826000.0,6736000.0,7341000.0,5630000.0,3593000.0,1940000.0,97000.0,8000.0,188000.0,3331000.0,960000.0
3410980,31501400700000,34,27,705640,NEW JERSEY,NJ,1,3,14712000.0,191000.0,1970000.0,12551000.0,14086000.0,12918000.0,7955000.0,4936000.0,27000.0,65000.0,637000.0,8453000.0,2043000.0
3411010,31500800200000,34,15,776160,NEW JERSEY,NJ,3,3,36655000.0,1224000.0,19219000.0,16212000.0,36376000.0,33624000.0,20253000.0,12330000.0,1041000.0,214000.0,1848000.0,21336000.0,6137000.0
3411160,31501500600000,34,29,705190,NEW JERSEY,NJ,1,3,1565000.0,64000.0,816000.0,685000.0,1472000.0,1325000.0,780000.0,493000.0,52000.0,0.0,81000.0,858000.0,207000.0
3411220,31501200400000,34,23,705015,NEW JERSEY,NJ,3,3,96247000.0,1841000.0,19812000.0,74594000.0,84599000.0,76903000.0,46383000.0,28882000.0,1638000.0,1124000.0,6464000.0,48819000.0,13237000.0
3411340,31200700430100,34,13,705640,NEW JERSEY,NJ,3,3,143299000.0,8443000.0,114135000.0,20721000.0,139027000.0,124424000.0,72990000.0,47726000.0,3708000.0,2504000.0,6324000.0,81999000.0,21074000.0
3411460,31500300600000,34,5,776160,NEW JERSEY,NJ,1,3,7061000.0,154000.0,4105000.0,2802000.0,7100000.0,5922000.0,3530000.0,2256000.0,136000.0,17000.0,682000.0,3456000.0,950000.0
3411610,31301200830100,34,23,705015,NEW JERSEY,NJ,3,3,132040000.0,2687000.0,21128000.0,108225000.0,127180000.0,119285000.0,79354000.0,37690000.0,2241000.0,1128000.0,6528000.0,78958000.0,19616000.0
3411700,31502020200000,34,39,705640,NEW JERSEY,NJ,3,3,227130000.0,14101000.0,171372000.0,41657000.0,236575000.0,196045000.0,117187000.0,72444000.0,6414000.0,3078000.0,32072000.0,118926000.0,32672000.0
3411980,31500170100000,34,1,770560,NEW JERSEY,NJ,1,3,3257000.0,78000.0,1906000.0,1273000.0,3162000.0,2319000.0,1269000.0,958000.0,92000.0,0.0,58000.0,1428000.0,389000.0
3412270,31500301000000,34,5,776160,NEW JERSEY,NJ,3,3,16374000.0,570000.0,7890000.0,7914000.0,15901000.0,13830000.0,8668000.0,4723000.0,439000.0,223000.0,633000.0,8915000.0,2492000.0
3412360,31500100300000,34,1,770560,NEW JERSEY,NJ,1,3,3750000.0,359000.0,2187000.0,1204000.0,3539000.0,2557000.0,1573000.0,904000.0,80000.0,0.0,20000.0,1609000.0,421000.0
3412390,31500201800000,34,3,700875,NEW JERSEY,NJ,3,3,37973000.0,713000.0,5173000.0,32087000.0,36625000.0,34004000.0,21407000.0,11589000.0,1008000.0,121000.0,1469000.0,22248000.0,6379000.0
3412480,31501900500000,34,37,705640,NEW JERSEY,NJ,1,3,6873000.0,236000.0,3522000.0,3115000.0,6764000.0,6404000.0,4014000.0,2249000.0,141000.0,104000.0,184000.0,4065000.0,1179000.0
3412540,31501001000000,34,19,705015,NEW JERSEY,NJ,1,3,3679000.0,43000.0,505000.0,3131000.0,3385000.0,3200000.0,2008000.0,1185000.0,7000.0,12000.0,69000.0,2047000.0,541000.0
3412570,31501800800000,34,35,705015,NEW JERSEY,NJ,3,3,70155000.0,1649000.0,14392000.0,54114000.0,69661000.0,60651000.0,35770000.0,23174000.0,1707000.0,318000.0,5301000.0,35834000.0,10935000.0
3412630,31501900600000,34,37,705640,NEW JERSEY,NJ,1,3,2701000.0,54000.0,780000.0,1867000.0,2660000.0,2547000.0,1511000.0,973000.0,63000.0,0.0,13000.0,1575000.0,449000.0
3412690,31501301400000,34,25,705190,NEW JERSEY,NJ,2,3,88774000.0,1179000.0,40421000.0,47174000.0,89996000.0,81691000.0,44963000.0,34582000.0,2146000.0,57000.0,5028000.0,51354000.0,13979000.0
3412930,31500870100000,34,15,776160,NEW JERSEY,NJ,2,3,12421000.0,362000.0,6647000.0,5412000.0,12975000.0,11630000.0,6519000.0,4596000.0,515000.0,117000.0,977000.0,7394000.0,2029000.0
3412960,31500401300000,34,7,776160,NEW JERSEY,NJ,1,3,2897000.0,73000.0,1378000.0,1446000.0,2816000.0,2745000.0,1863000.0,808000.0,74000.0,5000.0,35000.0,1867000.0,500000.0
3413000,31501001200000,34,19,705015,NEW JERSEY,NJ,6,N,2079000.0,0.0,558000.0,1521000.0,2051000.0,272000.0,62000.0,210000.0,0.0,0.0,11000.0,12000.0,0.0
3413200,31100800830100,34,15,776160,NEW JERSEY,NJ,5,3,13646000.0,1145000.0,5872000.0,6629000.0,13686000.0,11129000.0,6479000.0,4584000.0,66000.0,1090000.0,1467000.0,6929000.0,2138000.0
3413680,31501900800000,34,37,705640,NEW JERSEY,NJ,1,3,3092000.0,101000.0,1307000.0,1684000.0,3218000.0,3066000.0,1920000.0,1058000.0,88000.0,0.0,118000.0,1965000.0,501000.0
3413770,31501001300000,34,19,705015,NEW JERSEY,NJ,1,3,1825000.0,71000.0,748000.0,1006000.0,1887000.0,1770000.0,1053000.0,662000.0,55000.0,0.0,65000.0,1001000.0,336000.0
3413830,31501401100000,34,27,705640,NEW JERSEY,NJ,2,3,19207000.0,89000.0,2299000.0,16819000.0,18617000.0,18172000.0,10694000.0,7082000.0,396000.0,0.0,292000.0,12307000.0,2876000.0
3413860,31501401200000,34,27,705640,NEW JERSEY,NJ,1,3,15088000.0,125000.0,2238000.0,12725000.0,15066000.0,13686000.0,7861000.0,5583000.0,242000.0,40000.0,990000.0,9202000.0,2534000.0
3413890,31501401300000,34,27,705640,NEW JERSEY,NJ,1,3,5525000.0,50000.0,594000.0,4881000.0,5652000.0,4310000.0,2337000.0,1929000.0,44000.0,0.0,561000.0,2519000.0,642000.0
3414130,31500202200000,34,3,700875,NEW JERSEY,NJ,3,3,15788000.0,183000.0,2213000.0,13392000.0,15743000.0,13441000.0,8498000.0,4819000.0,124000.0,84000.0,965000.0,8874000.0,2389000.0
3414310,31501001400000,34,19,705015,NEW JERSEY,NJ,1,3,12916000.0,90000.0,2625000.0,10201000.0,12791000.0,5177000.0,3231000.0,1858000.0,88000.0,0.0,7157000.0,3419000.0,819000.0
3414370,31501200600000,34,23,705015,NEW JERSEY,NJ,3,3,19815000.0,736000.0,4911000.0,14168000.0,19775000.0,17036000.0,10577000.0,6093000.0,366000.0,33000.0,1087000.0,10771000.0,2638000.0
3414430,31501801000000,34,35,705015,NEW JERSEY,NJ,3,3,65854000.0,985000.0,24164000.0,40705000.0,67259000.0,56496000.0,35938000.0,19335000.0,1223000.0,38000.0,7179000.0,36563000.0,9641000.0
3414670,31502101100000,34,41,705640,NEW JERSEY,NJ,1,3,3301000.0,69000.0,1267000.0,1965000.0,3292000.0,2484000.0,1291000.0,1149000.0,44000.0,10000.0,107000.0,1454000.0,393000.0
3415210,31501001700000,34,19,705015,NEW JERSEY,NJ,1,3,4404000.0,89000.0,1507000.0,2808000.0,4219000.0,3931000.0,2382000.0,1453000.0,96000.0,0.0,180000.0,2396000.0,670000.0
3415450,31501501200000,34,29,705190,NEW JERSEY,NJ,3,3,62449000.0,5761000.0,26671000.0,30017000.0,64653000.0,58694000.0,37063000.0,19839000.0,1792000.0,3566000.0,630000.0,29711000.0,12147000.0
3415480,31501001800000,34,19,705015,NEW JERSEY,NJ,1,3,2602000.0,70000.0,411000.0,2121000.0,2518000.0,2466000.0,1608000.0,794000.0,64000.0,0.0,13000.0,1621000.0,410000.0
3415630,31501100600000,34,21,708480,NEW JERSEY,NJ,3,3,42965000.0,784000.0,6948000.0,35233000.0,43664000.0,39600000.0,24894000.0,13990000.0,716000.0,523000.0,2226000.0,25013000.0,7253000.0
3415900,31200101030100,34,1,770560,NEW JERSEY,NJ,1,3,7866000.0,116000.0,1757000.0,5993000.0,8098000.0,7275000.0,4709000.0,2566000.0,0.0,6000.0,172000.0,4911000.0,1338000.0
3415960,31501501400000,34,29,705190,NEW JERSEY,NJ,1,3,14749000.0,525000.0,7655000.0,6569000.0,13793000.0,13194000.0,7978000.0,4822000.0,394000.0,0.0,213000.0,8037000.0,2531000.0
3416290,31501700400000,34,33,776160,NEW JERSEY,NJ,1,3,3595000.0,57000.0,1176000.0,2362000.0,3569000.0,2908000.0,1859000.0,898000.0,151000.0,0.0,186000.0,1869000.0,564000.0
3416500,31501401700000,34,27,705640,NEW JERSEY,NJ,3,3,24156000.0,398000.0,2934000.0,20824000.0,25241000.0,22699000.0,14593000.0,7754000.0,352000.0,174000.0,1443000.0,15129000.0,3879000.0
3416800,31502101600000,34,41,705640,NEW JERSEY,NJ,1,3,6377000.0,227000.0,2666000.0,3484000.0,6395000.0,5741000.0,3648000.0,1962000.0,131000.0,0.0,608000.0,3627000.0,961000.0
3416920,31500301400000,34,5,776160,NEW JERSEY,NJ,3,3,19096000.0,567000.0,4997000.0,13532000.0,18830000.0,17411000.0,11238000.0,5639000.0,534000.0,98000.0,493000.0,11711000.0,3127000.0
3416970,31501302400000,34,25,705190,NEW JERSEY,NJ,1,3,42168000.0,504000.0,13177000.0,28487000.0,41958000.0,37703000.0,23082000.0,13799000.0,822000.0,26000.0,3193000.0,25586000.0,6852000.0
3417280,31500500500000,34,9,770560,NEW JERSEY,NJ,3,3,29305000.0,842000.0,13953000.0,14510000.0,29380000.0,24743000.0,16105000.0,7843000.0,795000.0,22000.0,2696000.0,16348000.0,4728000.0
3417460,31500700800000,34,13,705640,NEW JERSEY,NJ,3,3,37557000.0,350000.0,4696000.0,32511000.0,38591000.0,34566000.0,20747000.0,13415000.0,404000.0,152000.0,2296000.0,23153000.0,6050000.0
3417500,31501801200000,34,35,705015,NEW JERSEY,NJ,6,N,398000.0,0.0,61000.0,337000.0,398000.0,84000.0,36000.0,48000.0,0.0,0.0,2000.0,14000.0,1000.0
3417580,31501402000000,34,27,705640,NEW JERSEY,NJ,1,3,8259000.0,70000.0,617000.0,7572000.0,4340000.0,3077000.0,1896000.0,1173000.0,8000.0,0.0,77000.0,1862000.0,476000.0
3417760,31300760330100,34,13,705640,NEW JERSEY,NJ,3,3,74253000.0,2104000.0,12356000.0,59793000.0,68092000.0,62845000.0,41306000.0,20327000.0,1212000.0,862000.0,3273000.0,41500000.0,11179000.0
3417820,31500203300000,34,3,700875,NEW JERSEY,NJ,1,3,8675000.0,78000.0,1364000.0,7233000.0,8845000.0,8586000.0,5467000.0,3094000.0,25000.0,0.0,141000.0,5904000.0,1507000.0
3418060,31500301800000,34,5,776160,NEW JERSEY,NJ,1,3,15768000.0,1003000.0,9723000.0,5042000.0,15089000.0,13236000.0,8389000.0,4397000.0,450000.0,163000.0,619000.0,8031000.0,2533000.0
3418120,31501402700000,34,27,705640,NEW JERSEY,NJ,3,3,44929000.0,725000.0,15354000.0,28850000.0,52807000.0,39641000.0,23903000.0,14626000.0,1112000.0,81000.0,10409000.0,25794000.0,7093000.0
3480200,31500203500000,34,3,700875,NEW JERSEY,NJ,3,3,20051000.0,401000.0,3091000.0,16559000.0,19593000.0,18430000.0,11139000.0,6801000.0,490000.0,277000.0,113000.0,12044000.0,3575000.0
3480362,31501600500000,34,31,700875,NEW JERSEY,NJ,1,3,5030000.0,99000.0,807000.0,4124000.0,4940000.0,4836000.0,3264000.0,1458000.0,114000.0,0.0,44000.0,3242000.0,823000.0
3500010,31500590300000,34,9,770560,NEW JERSEY,NJ,1,3,6397000.0,363000.0,1216000.0,4818000.0,8923000.0,4513000.0,2674000.0,1696000.0,143000.0,40000.0,3034000.0,2831000.0,821000.0
3500030,31500350200000,34,5,776160,NEW JERSEY,NJ,2,3,18513000.0,1307000.0,9630000.0,7576000.0,18916000.0,15961000.0,8936000.0,6328000.0,697000.0,21000.0,1544000.0,10264000.0,3071000.0
3500060,31500270100000,34,3,700875,NEW JERSEY,NJ,2,3,13682000.0,57000.0,1767000.0,11858000.0,14121000.0,12376000.0,7366000.0,4718000.0,292000.0,0.0,1619000.0,8165000.0,1933000.0
3500120,31500190100000,34,1,770560,NEW JERSEY,NJ,1,3,8909000.0,163000.0,2238000.0,6508000.0,8934000.0,7529000.0,4949000.0,2580000.0,0.0,5000.0,424000.0,4491000.0,2279000.0
3500150,31500203800000,34,3,700875,NEW JERSEY,NJ,1,3,4911000.0,64000.0,730000.0,4117000.0,5062000.0,4877000.0,3293000.0,1576000.0,8000.0,0.0,111000.0,3303000.0,892000.0
3500210,31500701000000,34,13,705640,NEW JERSEY,NJ,3,3,37014000.0,608000.0,5505000.0,30901000.0,36820000.0,35473000.0,22249000.0,12557000.0,667000.0,168000.0,679000.0,24541000.0,5918000.0
3500240,31500204000000,34,3,700875,NEW JERSEY,NJ,1,3,16406000.0,199000.0,2261000.0,13946000.0,16061000.0,15543000.0,10155000.0,5086000.0,302000.0,64000.0,206000.0,10654000.0,2832000.0
3500270,31500402600000,34,7,776160,NEW JERSEY,NJ,3,3,5458000.0,216000.0,2252000.0,2990000.0,5223000.0,4361000.0,2786000.0,1404000.0,171000.0,0.0,211000.0,2599000.0,723000.0
3500390,31501501900000,34,29,705190,NEW JERSEY,NJ,1,3,2031000.0,79000.0,960000.0,992000.0,1879000.0,1600000.0,903000.0,666000.0,31000.0,0.0,120000.0,874000.0,229000.0
3500420,31501303100000,34,25,705190,NEW JERSEY,NJ,3,3,43511000.0,787000.0,12271000.0,30453000.0,42921000.0,40262000.0,25663000.0,13769000.0,830000.0,475000.0,904000.0,26835000.0,7758000.0
3500570,31500204100000,34,3,700875,NEW JERSEY,NJ,1,3,7872000.0,39000.0,765000.0,7068000.0,11072000.0,5877000.0,3688000.0,2181000.0,8000.0,0.0,4401000.0,3818000.0,880000.0
3500630,31500204200000,34,3,700875,NEW JERSEY,NJ,1,3,6892000.0,149000.0,859000.0,5884000.0,6474000.0,5729000.0,3617000.0,2080000.0,32000.0,105000.0,150000.0,3684000.0,941000.0
3500660,31500250100000,34,3,700875,NEW JERSEY,NJ,2,3,17171000.0,174000.0,2255000.0,14742000.0,16594000.0,15599000.0,10026000.0,5264000.0,309000.0,134000.0,96000.0,10943000.0,2519000.0
3500690,31300761530100,34,13,705640,NEW JERSEY,NJ,3,3,57030000.0,2526000.0,45193000.0,9311000.0,57470000.0,48228000.0,31310000.0,15661000.0,1257000.0,404000.0,3862000.0,29465000.0,7449000.0
3500720,31502101700000,34,41,705640,NEW JERSEY,NJ,1,3,2892000.0,74000.0,1162000.0,1656000.0,2733000.0,1993000.0,1258000.0,665000.0,70000.0,0.0,85000.0,1226000.0,381000.0
3500750,31500204300000,34,3,700875,NEW JERSEY,NJ,3,3,15520000.0,446000.0,2485000.0,12589000.0,15557000.0,13561000.0,8871000.0,4237000.0,453000.0,149000.0,993000.0,8702000.0,2416000.0
3500810,31500204400000,34,3,700875,NEW JERSEY,NJ,3,3,48636000.0,515000.0,6508000.0,41613000.0,52440000.0,43487000.0,27894000.0,14905000.0,688000.0,845000.0,6593000.0,28893000.0,7990000.0
3500900,31501403000000,34,27,705640,NEW JERSEY,NJ,3,3,77194000.0,1276000.0,11189000.0,64729000.0,78997000.0,72207000.0,43518000.0,27485000.0,1204000.0,1499000.0,1857000.0,50424000.0,12751000.0
3500930,31500204600000,34,3,700875,NEW JERSEY,NJ,2,3,22030000.0,330000.0,3031000.0,18669000.0,21585000.0,20978000.0,13224000.0,7419000.0,335000.0,43000.0,68000.0,13877000.0,3322000.0
3500990,31501600600000,34,31,700875,NEW JERSEY,NJ,2,3,14186000.0,161000.0,2155000.0,11870000.0,13729000.0,12297000.0,6671000.0,5225000.0,401000.0,0.0,329000.0,7527000.0,1933000.0
3501050,31101601630100,34,31,700875,NEW JERSEY,NJ,5,3,36172000.0,2051000.0,11625000.0,22496000.0,36784000.0,32371000.0,18084000.0,13386000.0,901000.0,823000.0,3590000.0,21768000.0,6009000.0
3501080,31501403100000,34,27,705640,NEW JERSEY,NJ,1,3,9639000.0,101000.0,1375000.0,8163000.0,9795000.0,8867000.0,4971000.0,3876000.0,20000.0,60000.0,343000.0,5016000.0,1443000.0
3501110,31000000030000,34,31,700875,NEW JERSEY,NJ,3,3,305291000.0,21606000.0,239931000.0,43754000.0,303267000.0,256569000.0,162478000.0,85366000.0,8725000.0,4378000.0,20539000.0,163137000.0,40409000.0
3501170,31500302300000,34,5,776160,NEW JERSEY,NJ,1,3,2611000.0,138000.0,1657000.0,816000.0,2297000.0,1580000.0,911000.0,599000.0,70000.0,0.0,20000.0,1016000.0,268000.0
3501230,31501700800000,34,33,776160,NEW JERSEY,NJ,3,3,24106000.0,1268000.0,16081000.0,6757000.0,23897000.0,21912000.0,13863000.0,7302000.0,747000.0,207000.0,565000.0,14197000.0,3868000.0
3501260,31500402700000,34,7,776160,NEW JERSEY,NJ,3,3,62271000.0,2600000.0,33058000.0,26613000.0,62225000.0,56555000.0,35288000.0,19680000.0,1587000.0,407000.0,4161000.0,36604000.0,9984000.0
3501290,31501403200000,34,27,705640,NEW JERSEY,NJ,3,3,23419000.0,247000.0,4600000.0,18572000.0,23572000.0,21236000.0,13765000.0,7101000.0,370000.0,142000.0,1492000.0,14277000.0,3763000.0
3501320,31501260100000,34,23,705015,NEW JERSEY,NJ,3,3,138757000.0,6397000.0,73851000.0,58509000.0,98223000.0,79944000.0,52164000.0,25247000.0,2533000.0,1775000.0,13238000.0,51536000.0,15632000.0
3501410,31501560100000,34,29,705190,NEW JERSEY,NJ,2,3,21280000.0,470000.0,11040000.0,9770000.0,19241000.0,17906000.0,10248000.0,7081000.0,577000.0,225000.0,789000.0,12779000.0,2742000.0
3501470,31501201400000,34,23,705015,NEW JERSEY,NJ,3,3,75000000.0,1636000.0,18955000.0,54409000.0,77976000.0,68068000.0,41363000.0,23805000.0,2900000.0,394000.0,7805000.0,42901000.0,11634000.0
3501500,31500801500000,34,15,776160,NEW JERSEY,NJ,3,3,17439000.0,483000.0,10204000.0,6752000.0,21325000.0,15164000.0,9758000.0,5018000.0,388000.0,4000.0,5351000.0,10280000.0,2855000.0
3501530,31501701000000,34,33,776160,NEW JERSEY,NJ,3,3,18620000.0,683000.0,11292000.0,6645000.0,16769000.0,15645000.0,9143000.0,5836000.0,666000.0,52000.0,498000.0,10170000.0,2850000.0
3501620,31501502000000,34,29,705190,NEW JERSEY,NJ,1,3,15057000.0,1196000.0,7880000.0,5981000.0,20998000.0,8175000.0,4473000.0,3334000.0,368000.0,51000.0,7770000.0,4725000.0,1226000.0
3501680,31501502100000,34,29,705190,NEW JERSEY,NJ,3,3,29138000.0,532000.0,8065000.0,20541000.0,27887000.0,25097000.0,15777000.0,8552000.0,768000.0,0.0,1789000.0,15244000.0,4306000.0
3501740,31501600700000,34,31,700875,NEW JERSEY,NJ,3,3,18046000.0,281000.0,5073000.0,12692000.0,18376000.0,18009000.0,11292000.0,6060000.0,657000.0,46000.0,129000.0,11277000.0,3076000.0
3501890,31502070100000,34,39,705640,NEW JERSEY,NJ,3,3,36387000.0,1262000.0,11646000.0,23479000.0,33754000.0,31002000.0,19585000.0,10605000.0,812000.0,202000.0,785000.0,19957000.0,5898000.0
3501980,31500302500000,34,5,776160,NEW JERSEY,NJ,2,3,19489000.0,389000.0,11646000.0,7454000.0,17625000.0,15539000.0,8777000.0,6332000.0,430000.0,129000.0,533000.0,9166000.0,2099000.0
3502040,31501303300000,34,25,705190,NEW JERSEY,NJ,3,3,34099000.0,582000.0,13906000.0,19611000.0,34339000.0,33319000.0,20818000.0,11906000.0,595000.0,121000.0,383000.0,21369000.0,5607000.0
3502070,31501002300000,34,19,705015,NEW JERSEY,NJ,1,3,20048000.0,209000.0,2733000.0,17106000.0,18840000.0,16780000.0,10577000.0,5881000.0,322000.0,7000.0,1930000.0,11343000.0,2911000.0
3502190,31500205000000,34,3,700875,NEW JERSEY,NJ,3,3,18859000.0,509000.0,2856000.0,15494000.0,22041000.0,16823000.0,11222000.0,5601000.0,0.0,189000.0,3754000.0,11343000.0,2715000.0
3502220,31500205100000,34,3,700875,NEW JERSEY,NJ,3,3,59100000.0,429000.0,6804000.0,51867000.0,58450000.0,54854000.0,32206000.0,21018000.0,1630000.0,609000.0,2578000.0,35161000.0,7886000.0
3502250,31501600900000,34,31,700875,NEW JERSEY,NJ,1,3,15384000.0,226000.0,4815000.0,10343000.0,15053000.0,14236000.0,8640000.0,5287000.0,309000.0,113000.0,324000.0,9439000.0,2665000.0
3502310,31500205300000,34,3,700875,NEW JERSEY,NJ,1,3,12690000.0,81000.0,1471000.0,11138000.0,12467000.0,11574000.0,7377000.0,4180000.0,17000.0,0.0,629000.0,7644000.0,2089000.0
3502370,31500302600000,34,5,776160,NEW JERSEY,NJ,3,3,11551000.0,521000.0,6037000.0,4993000.0,11549000.0,10384000.0,6889000.0,3211000.0,284000.0,171000.0,500000.0,6857000.0,2132000.0
3502400,31500302700000,34,5,776160,NEW JERSEY,NJ,1,3,3268000.0,114000.0,560000.0,2594000.0,3075000.0,2416000.0,1567000.0,805000.0,44000.0,0.0,24000.0,1585000.0,413000.0
3502430,31500205400000,34,3,700875,NEW JERSEY,NJ,1,3,6237000.0,103000.0,793000.0,5341000.0,6360000.0,4713000.0,2899000.0,1730000.0,84000.0,0.0,255000.0,2988000.0,797000.0
3502490,31501403600000,34,27,705640,NEW JERSEY,NJ,1,3,28506000.0,1076000.0,3921000.0,23509000.0,27490000.0,25687000.0,14983000.0,9940000.0,764000.0,8000.0,1639000.0,16793000.0,5029000.0
3502520,31500205500000,34,3,700875,NEW JERSEY,NJ,6,N,200000.0,0.0,25000.0,175000.0,168000.0,49000.0,0.0,49000.0,0.0,0.0,0.0,7000.0,1000.0
3502610,31500701100000,34,13,705640,NEW JERSEY,NJ,1,3,4198000.0,39000.0,666000.0,3493000.0,5424000.0,3898000.0,2435000.0,1368000.0,95000.0,0.0,1371000.0,2341000.0,586000.0
3502670,31502001000000,34,39,705640,NEW JERSEY,NJ,3,3,18769000.0,447000.0,7290000.0,11032000.0,19000000.0,18268000.0,11397000.0,6442000.0,429000.0,56000.0,273000.0,12715000.0,3037000.0
3502730,31501403700000,34,27,705640,NEW JERSEY,NJ,3,3,45872000.0,662000.0,16587000.0,28623000.0,43913000.0,41756000.0,26200000.0,14326000.0,1230000.0,208000.0,923000.0,28188000.0,7545000.0
3502800,31501303600000,34,25,705190,NEW JERSEY,NJ,1,3,8284000.0,91000.0,939000.0,7254000.0,10483000.0,7552000.0,4824000.0,2674000.0,54000.0,37000.0,2594000.0,5409000.0,1219000.0
3600007,31101701730100,34,33,776160,NEW JERSEY,NJ,5,3,6947000.0,807000.0,3405000.0,2735000.0,5789000.0,5529000.0,3144000.0,1854000.0,531000.0,108000.0,152000.0,2913000.0,948000.0
3600012,31501303900000,34,25,705190,NEW JERSEY,NJ,1,3,3057000.0,25000.0,245000.0,2787000.0,3366000.0,2220000.0,1437000.0,775000.0,8000.0,1000.0,368000.0,1382000.0,349000.0
3600014,31501502300000,34,29,705190,NEW JERSEY,NJ,1,3,2948000.0,208000.0,679000.0,2061000.0,2715000.0,2592000.0,1668000.0,832000.0,92000.0,0.0,36000.0,1517000.0,524000.0
3600015,31501502400000,34,29,705190,NEW JERSEY,NJ,1,3,1450000.0,43000.0,257000.0,1150000.0,1434000.0,1356000.0,816000.0,494000.0,46000.0,0.0,16000.0,878000.0,274000.0
3600016,31500980200000,34,17,703640,NEW JERSEY,NJ,3,3,21535000.0,473000.0,2553000.0,18509000.0,20246000.0,18310000.0,11016000.0,6632000.0,662000.0,394000.0,1363000.0,12035000.0,3788000.0
3600020,31501304000000,34,25,705190,NEW JERSEY,NJ,1,3,4490000.0,82000.0,609000.0,3799000.0,4115000.0,3952000.0,2584000.0,1360000.0,8000.0,0.0,44000.0,2336000.0,722000.0
3602970,31501901600000,34,37,705640,NEW JERSEY,NJ,3,3,33762000.0,508000.0,8954000.0,24300000.0,43217000.0,30060000.0,17517000.0,11833000.0,710000.0,355000.0,10962000.0,19199000.0,5265000.0
3603630,31500500600000,34,9,770560,NEW JERSEY,NJ,1,3,1405000.0,8000.0,115000.0,1282000.0,1548000.0,1267000.0,745000.0,520000.0,2000.0,3000.0,43000.0,824000.0,217000.0
3603810,31202001230100,34,39,705640,NEW JERSEY,NJ,3,3,33911000.0,573000.0,4019000.0,29319000.0,33603000.0,31466000.0,20424000.0,10338000.0,704000.0,130000.0,1446000.0,21789000.0,5391000.0
3604080,31500206200000,34,3,700875,NEW JERSEY,NJ,6,N,15000.0,0.0,0.0,15000.0,17000.0,4000.0,0.0,4000.0,0.0,0.0,0.0,1000.0,0.0
3604140,31501304100000,34,25,705190,NEW JERSEY,NJ,1,3,18457000.0,1003000.0,4260000.0,13194000.0,17893000.0,16195000.0,9437000.0,6280000.0,478000.0,77000.0,460000.0,9341000.0,2503000.0
3604200,31501502600000,34,29,705190,NEW JERSEY,NJ,3,3,164863000.0,3250000.0,70385000.0,91228000.0,162245000.0,148748000.0,91745000.0,53948000.0,3055000.0,588000.0,10572000.0,98559000.0,32409000.0
3604370,31501502700000,34,29,705190,NEW JERSEY,NJ,1,3,3004000.0,218000.0,1413000.0,1373000.0,3048000.0,2667000.0,1648000.0,940000.0,79000.0,0.0,290000.0,1592000.0,430000.0
3604620,31502020100000,34,39,705640,NEW JERSEY,NJ,7,3,25176000.0,257000.0,5294000.0,19625000.0,24470000.0,19342000.0,5185000.0,14060000.0,97000.0,4276000.0,852000.0,5739000.0,1572000.0
3604740,31502001400000,34,39,705640,NEW JERSEY,NJ,3,3,72297000.0,1966000.0,14516000.0,55815000.0,70733000.0,64589000.0,40001000.0,22736000.0,1852000.0,236000.0,2829000.0,41873000.0,10881000.0
3605010,31500500700000,34,9,770560,NEW JERSEY,NJ,1,3,22203000.0,457000.0,10722000.0,11024000.0,21599000.0,13774000.0,8095000.0,5095000.0,584000.0,34000.0,1047000.0,8981000.0,2346000.0
